answer_id,dataset,configuration_id,method,retrieval_model,variant,top_m,query_id,financebench_id,doc_name,retrieval_setting,top_k,ground_truth_chunk_id,retrieved_chunk_ids,correct_chunk_retrieved,judge_category
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::DNB_0031::top_1,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,DNB_0031,,DNB,top_1,1,DNB_0031,DNB_0037,no,no_answer
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::DNB_0031::top_5,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,DNB_0031,,DNB,top_5,5,DNB_0031,DNB_0037|DNB_0031|DNB_0030|DNB_0039|DNB_0069,yes,correct
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::DNB_0032::top_1,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,DNB_0032,,DNB,top_1,1,DNB_0032,DNB_0032,yes,correct
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::DNB_0032::top_5,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,DNB_0032,,DNB,top_5,5,DNB_0032,DNB_0032|DNB_0035|DNB_0034|DNB_0036|DNB_0031,yes,correct
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::DNB_0037::top_1,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,DNB_0037,,DNB,top_1,1,DNB_0037,DNB_0039,no,partially_correct
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::DNB_0038::top_1,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,DNB_0038,,DNB,top_1,1,DNB_0038,DNB_0037,no,incorrect
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::Deutsche_Bank_0000::top_1,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,Deutsche_Bank_0000,,Deutsche Bank,top_1,1,Deutsche_Bank_0000,Deutsche_Bank_0025,no,correct
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::Deutsche_Bank_0000::top_5,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,Deutsche_Bank_0000,,Deutsche Bank,top_5,5,Deutsche_Bank_0000,Deutsche_Bank_0025|Deutsche_Bank_0024|Deutsche_Bank_0002|Deutsche_Bank_0026|Deutsche_Bank_0000,yes,correct
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::Deutsche_Bank_0002::top_1,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,Deutsche_Bank_0002,,Deutsche Bank,top_1,1,Deutsche_Bank_0002,Deutsche_Bank_0027,no,no_answer
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::Deutsche_Bank_0002::top_5,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,Deutsche_Bank_0002,,Deutsche Bank,top_5,5,Deutsche_Bank_0002,Deutsche_Bank_0027|Deutsche_Bank_0026|Deutsche_Bank_0001|Deutsche_Bank_0002|Deutsche_Bank_0000,yes,correct
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::Deutsche_Bank_0004::top_1,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,Deutsche_Bank_0004,,Deutsche Bank,top_1,1,Deutsche_Bank_0004,Deutsche_Bank_0004,yes,correct
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::Deutsche_Bank_0004::top_5,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,Deutsche_Bank_0004,,Deutsche Bank,top_5,5,Deutsche_Bank_0004,Deutsche_Bank_0004|Deutsche_Bank_0002|Deutsche_Bank_0026|Deutsche_Bank_0001|Deutsche_Bank_0003,yes,correct
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::Deutsche_Bank_0005::top_1,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,Deutsche_Bank_0005,,Deutsche Bank,top_1,1,Deutsche_Bank_0005,Deutsche_Bank_0000,no,no_answer
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::Deutsche_Bank_0005::top_5,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,Deutsche_Bank_0005,,Deutsche Bank,top_5,5,Deutsche_Bank_0005,Deutsche_Bank_0000|Deutsche_Bank_0002|Deutsche_Bank_0026|Deutsche_Bank_0001|Deutsche_Bank_0003,no,correct
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::Deutsche_Bank_0006::top_5,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,Deutsche_Bank_0006,,Deutsche Bank,top_5,5,Deutsche_Bank_0006,Deutsche_Bank_0008|Deutsche_Bank_0026|Deutsche_Bank_0002|Deutsche_Bank_0001|Deutsche_Bank_0013,no,no_answer
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::Deutsche_Bank_0011::top_1,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,Deutsche_Bank_0011,,Deutsche Bank,top_1,1,Deutsche_Bank_0011,Deutsche_Bank_0011,yes,correct
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::Deutsche_Bank_0011::top_5,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,Deutsche_Bank_0011,,Deutsche Bank,top_5,5,Deutsche_Bank_0011,Deutsche_Bank_0011|Deutsche_Bank_0010|Deutsche_Bank_0000|Deutsche_Bank_0001|Deutsche_Bank_0009,yes,correct
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::Deutsche_Bank_0014::top_1,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,Deutsche_Bank_0014,,Deutsche Bank,top_1,1,Deutsche_Bank_0014,Deutsche_Bank_0026,no,no_answer
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::Deutsche_Bank_0014::top_5,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,Deutsche_Bank_0014,,Deutsche Bank,top_5,5,Deutsche_Bank_0014,Deutsche_Bank_0026|Deutsche_Bank_0027|Deutsche_Bank_0001|Deutsche_Bank_0002|Deutsche_Bank_0013,no,no_answer
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::Deutsche_Bank_0019::top_1,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,Deutsche_Bank_0019,,Deutsche Bank,top_1,1,Deutsche_Bank_0019,Deutsche_Bank_0019,yes,correct
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::Deutsche_Bank_0019::top_5,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,Deutsche_Bank_0019,,Deutsche Bank,top_5,5,Deutsche_Bank_0019,Deutsche_Bank_0019|Deutsche_Bank_0026|Deutsche_Bank_0003|Deutsche_Bank_0001|Deutsche_Bank_0027,yes,correct
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::Deutsche_Bank_0020::top_1,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,Deutsche_Bank_0020,,Deutsche Bank,top_1,1,Deutsche_Bank_0020,Deutsche_Bank_0019,no,no_answer
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::Deutsche_Bank_0020::top_5,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,Deutsche_Bank_0020,,Deutsche Bank,top_5,5,Deutsche_Bank_0020,Deutsche_Bank_0019|Deutsche_Bank_0001|Deutsche_Bank_0020|Deutsche_Bank_0003|Deutsche_Bank_0026,yes,correct
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::Deutsche_Bank_0021::top_1,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,Deutsche_Bank_0021,,Deutsche Bank,top_1,1,Deutsche_Bank_0021,Deutsche_Bank_0026,no,no_answer
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::Deutsche_Bank_0021::top_5,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,Deutsche_Bank_0021,,Deutsche Bank,top_5,5,Deutsche_Bank_0021,Deutsche_Bank_0026|Deutsche_Bank_0027|Deutsche_Bank_0021|Deutsche_Bank_0001|Deutsche_Bank_0002,yes,correct
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::Deutsche_Bank_0022::top_1,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,Deutsche_Bank_0022,,Deutsche Bank,top_1,1,Deutsche_Bank_0022,Deutsche_Bank_0022,yes,correct
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::Deutsche_Bank_0022::top_5,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,Deutsche_Bank_0022,,Deutsche Bank,top_5,5,Deutsche_Bank_0022,Deutsche_Bank_0022|Deutsche_Bank_0021|Deutsche_Bank_0013|Deutsche_Bank_0027|Deutsche_Bank_0026,yes,correct
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::Deutsche_Bank_0023::top_1,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,Deutsche_Bank_0023,,Deutsche Bank,top_1,1,Deutsche_Bank_0023,Deutsche_Bank_0026,no,incorrect
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::Deutsche_Bank_0026::top_1,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,Deutsche_Bank_0026,,Deutsche Bank,top_1,1,Deutsche_Bank_0026,Deutsche_Bank_0003,no,correct
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::Deutsche_Bank_0026::top_5,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,Deutsche_Bank_0026,,Deutsche Bank,top_5,5,Deutsche_Bank_0026,Deutsche_Bank_0003|Deutsche_Bank_0026|Deutsche_Bank_0002|Deutsche_Bank_0001|Deutsche_Bank_0000,yes,correct
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::ING_0000::top_1,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,ING_0000,,ING,top_1,1,ING_0000,ING_0033,no,correct
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::ING_0000::top_5,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,ING_0000,,ING,top_5,5,ING_0000,ING_0033|ING_0056|ING_0005|ING_0034|ING_0031,no,correct
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::ING_0004::top_1,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,ING_0004,,ING,top_1,1,ING_0004,ING_0004,yes,correct
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::ING_0004::top_5,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,ING_0004,,ING,top_5,5,ING_0004,ING_0004|ING_0006|ING_0003|ING_0005|ING_0002,yes,correct
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::ING_0009::top_1,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,ING_0009,,ING,top_1,1,ING_0009,ING_0010,no,no_answer
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::ING_0009::top_5,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,ING_0009,,ING,top_5,5,ING_0009,ING_0010|ING_0004|ING_0003|ING_0002|ING_0011,no,no_answer
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::ING_0010::top_1,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,ING_0010,,ING,top_1,1,ING_0010,ING_0010,yes,correct
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::ING_0010::top_5,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,ING_0010,,ING,top_5,5,ING_0010,ING_0010|ING_0003|ING_0011|ING_0013|ING_0016,yes,correct
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::ING_0011::top_1,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,ING_0011,,ING,top_1,1,ING_0011,ING_0014,no,correct
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::ING_0011::top_5,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,ING_0011,,ING,top_5,5,ING_0011,ING_0014|ING_0013|ING_0012|ING_0010|ING_0011,yes,correct
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::ING_0012::top_1,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,ING_0012,,ING,top_1,1,ING_0012,ING_0012,yes,correct
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::ING_0012::top_5,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,ING_0012,,ING,top_5,5,ING_0012,ING_0012|ING_0010|ING_0002|ING_0011|ING_0004,yes,correct
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::ING_0013::top_1,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,ING_0013,,ING,top_1,1,ING_0013,ING_0013,yes,correct
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::ING_0013::top_5,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,ING_0013,,ING,top_5,5,ING_0013,ING_0013|ING_0014|ING_0012|ING_0010|ING_0100,yes,correct
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::ING_0018::top_1,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,ING_0018,,ING,top_1,1,ING_0018,ING_0021,no,no_answer
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::ING_0018::top_5,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,ING_0018,,ING,top_5,5,ING_0018,ING_0021|ING_0022|ING_0018|ING_0019|ING_0024,yes,correct
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::ING_0019::top_1,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,ING_0019,,ING,top_1,1,ING_0019,ING_0021,no,no_answer
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::ING_0019::top_5,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,ING_0019,,ING,top_5,5,ING_0019,ING_0021|ING_0022|ING_0024|ING_0025|ING_0019,yes,correct
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::ING_0025::top_1,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,ING_0025,,ING,top_1,1,ING_0025,ING_0022,no,no_answer
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::ING_0025::top_5,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,ING_0025,,ING,top_5,5,ING_0025,ING_0022|ING_0021|ING_0024|ING_0018|ING_0025,yes,correct
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::ING_0028::top_1,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,ING_0028,,ING,top_1,1,ING_0028,ING_0029,no,no_answer
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::ING_0028::top_5,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,ING_0028,,ING,top_5,5,ING_0028,ING_0029|ING_0010|ING_0030|ING_0028|ING_0060,yes,correct
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::ING_0029::top_5,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,ING_0029,,ING,top_5,5,ING_0029,ING_0060|ING_0061|ING_0004|ING_0030|ING_0062,no,no_answer
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::ING_0030::top_1,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,ING_0030,,ING,top_1,1,ING_0030,ING_0030,yes,partially_correct
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::ING_0031::top_1,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,ING_0031,,ING,top_1,1,ING_0031,ING_0005,no,no_answer
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::ING_0031::top_5,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,ING_0031,,ING,top_5,5,ING_0031,ING_0005|ING_0030|ING_0031|ING_0004|ING_0006,yes,correct
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::ING_0033::top_1,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,ING_0033,,ING,top_1,1,ING_0033,ING_0033,yes,correct
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::ING_0033::top_5,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,ING_0033,,ING,top_5,5,ING_0033,ING_0033|ING_0034|ING_0035|ING_0019|ING_0037,yes,correct
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::ING_0042::top_1,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,ING_0042,,ING,top_1,1,ING_0042,ING_0040,no,no_answer
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::ING_0042::top_5,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,ING_0042,,ING,top_5,5,ING_0042,ING_0040|ING_0039|ING_0053_intro|ING_0042|ING_0054,yes,correct
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::ING_0048::top_1,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,ING_0048,,ING,top_1,1,ING_0048,ING_0003,no,no_answer
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::ING_0048::top_5,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,ING_0048,,ING,top_5,5,ING_0048,ING_0003|ING_0002|ING_0005|ING_0004|ING_0048,yes,correct
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::ING_0050::top_5,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,ING_0050,,ING,top_5,5,ING_0050,ING_0054|ING_0050|ING_0053_intro|ING_0055|ING_0040,yes,correct
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::ING_0052::top_1,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,ING_0052,,ING,top_1,1,ING_0052,ING_0052,yes,correct
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::ING_0052::top_5,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,ING_0052,,ING,top_5,5,ING_0052,ING_0052|ING_0060|ING_0030|ING_0005|ING_0061,yes,correct
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::ING_0054::top_1,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,ING_0054,,ING,top_1,1,ING_0054,ING_0005,no,partially_correct
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::ING_0054::top_5,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,ING_0054,,ING,top_5,5,ING_0054,ING_0005|ING_0004|ING_0007|ING_0002|ING_0003,no,partially_correct
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::ING_0055::top_1,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,ING_0055,,ING,top_1,1,ING_0055,ING_0054,no,correct
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::ING_0055::top_5,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,ING_0055,,ING,top_5,5,ING_0055,ING_0054|ING_0055|ING_0040|ING_0039|ING_0053_intro,yes,correct
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::ING_0056::top_1,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,ING_0056,,ING,top_1,1,ING_0056,ING_0056,yes,correct
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::ING_0056::top_5,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,ING_0056,,ING,top_5,5,ING_0056,ING_0056|ING_0033|ING_0034|ING_0031|ING_0003,yes,correct
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::ING_0060::top_1,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,ING_0060,,ING,top_1,1,ING_0060,ING_0060,yes,correct
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::ING_0060::top_5,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,ING_0060,,ING,top_5,5,ING_0060,ING_0060|ING_0059_intro|ING_0061|ING_0005|ING_0030,yes,correct
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::ING_0061::top_1,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,ING_0061,,ING,top_1,1,ING_0061,ING_0061,yes,correct
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::ING_0061::top_5,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,ING_0061,,ING,top_5,5,ING_0061,ING_0061|ING_0062|ING_0033|ING_0056|ING_0030,yes,correct
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::ING_0062::top_1,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,ING_0062,,ING,top_1,1,ING_0062,ING_0062,yes,correct
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::ING_0062::top_5,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,ING_0062,,ING,top_5,5,ING_0062,ING_0062|ING_0033|ING_0056|ING_0061|ING_0035,yes,correct
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::ING_0069::top_1,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,ING_0069,,ING,top_1,1,ING_0069,ING_0069,yes,correct
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::ING_0069::top_5,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,ING_0069,,ING,top_5,5,ING_0069,ING_0069|ING_0075|ING_0073|ING_0074|ING_0072,yes,correct
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::ING_0072::top_1,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,ING_0072,,ING,top_1,1,ING_0072,ING_0075,no,no_answer
ESRS::hybrid_pageindex_linq_embed_mistral_top_m_10::ING_0072::top_5,ESRS,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,ING_0072,,ING,top_5,5,ING_0072,ING_0075|ING_0074|ING_0072|ING_0073|ING_0061,yes,correct
