answer_id,dataset,configuration_id,method,retrieval_model,variant,top_m,query_id,financebench_id,doc_name,retrieval_setting,top_k,ground_truth_chunk_id,retrieved_chunk_ids,correct_chunk_retrieved,judge_category
FinanceBench::pageindex_combined_query_results_clean::financebench_id_00859::top_1,FinanceBench,pageindex_combined_query_results_clean,pageindex_llm,gpt-5,standard,,financebench_id_00859,financebench_id_00859,VERIZON_2021_10K,top_1,1,VERIZON_2021_10K_0098_intro,VERIZON_2021_10K_0012,no,correct
FinanceBench::pageindex_combined_query_results_clean::financebench_id_00859::top_5,FinanceBench,pageindex_combined_query_results_clean,pageindex_llm,gpt-5,standard,,financebench_id_00859,financebench_id_00859,VERIZON_2021_10K,top_5,5,VERIZON_2021_10K_0098_intro,VERIZON_2021_10K_0098_intro|VERIZON_2021_10K_0012|VERIZON_2021_10K_0096|VERIZON_2021_10K_0097|VERIZON_2021_10K_0108,yes,correct
FinanceBench::pageindex_combined_query_results_clean::financebench_id_00566::top_1,FinanceBench,pageindex_combined_query_results_clean,pageindex_llm,gpt-5,standard,,financebench_id_00566,financebench_id_00566,VERIZON_2022_10K,top_1,1,VERIZON_2022_10K_0068_intro,VERIZON_2022_10K_0018,no,correct
FinanceBench::pageindex_combined_query_results_clean::financebench_id_00566::top_5,FinanceBench,pageindex_combined_query_results_clean,pageindex_llm,gpt-5,standard,,financebench_id_00566,financebench_id_00566,VERIZON_2022_10K,top_5,5,VERIZON_2022_10K_0068_intro,VERIZON_2022_10K_0068_intro|VERIZON_2022_10K_0018|VERIZON_2022_10K_0011|VERIZON_2022_10K_0153|VERIZON_2022_10K_0008,yes,correct
FinanceBench::pageindex_combined_query_results_clean::financebench_id_02608::top_1,FinanceBench,pageindex_combined_query_results_clean,pageindex_llm,gpt-5,standard,,financebench_id_02608,financebench_id_02608,BESTBUY_2017_10K,top_1,1,BESTBUY_2017_10K_0068,BESTBUY_2017_10K_0069,no,no_answer
FinanceBench::pageindex_combined_query_results_clean::financebench_id_00705::top_1,FinanceBench,pageindex_combined_query_results_clean,pageindex_llm,gpt-5,standard,,financebench_id_00705,financebench_id_00705,PEPSICO_2023_8K_dated-2023-05-30,top_1,1,PEPSICO_2023_8K_dated_2023_05_30_0001,PEPSICO_2023_8K_dated_2023_05_30_0001,yes,correct
FinanceBench::pageindex_combined_query_results_clean::financebench_id_00705::top_5,FinanceBench,pageindex_combined_query_results_clean,pageindex_llm,gpt-5,standard,,financebench_id_00705,financebench_id_00705,PEPSICO_2023_8K_dated-2023-05-30,top_5,5,PEPSICO_2023_8K_dated_2023_05_30_0001,PEPSICO_2023_8K_dated_2023_05_30_0001|PEPSICO_2023_8K_dated_2023_05_30_0071,yes,correct
FinanceBench::pageindex_combined_query_results_clean::financebench_id_03029::top_1,FinanceBench,pageindex_combined_query_results_clean,pageindex_llm,gpt-5,standard,,financebench_id_03029,financebench_id_03029,3M_2018_10K,top_1,1,3M_2018_10K_0031,3M_2018_10K_0031,yes,correct
FinanceBench::pageindex_combined_query_results_clean::financebench_id_03029::top_5,FinanceBench,pageindex_combined_query_results_clean,pageindex_llm,gpt-5,standard,,financebench_id_03029,financebench_id_03029,3M_2018_10K,top_5,5,3M_2018_10K_0031,3M_2018_10K_0031|3M_2018_10K_0020|3M_2018_10K_0017|3M_2018_10K_0042|3M_2018_10K_0032,yes,correct
FinanceBench::pageindex_combined_query_results_clean::financebench_id_00476::top_1,FinanceBench,pageindex_combined_query_results_clean,pageindex_llm,gpt-5,standard,,financebench_id_00476,financebench_id_00476,AMERICANEXPRESS_2022_10K,top_1,1,AMERICANEXPRESS_2022_10K_0000,AMERICANEXPRESS_2022_10K_0000,yes,no_answer
FinanceBench::pageindex_combined_query_results_clean::financebench_id_00476::top_5,FinanceBench,pageindex_combined_query_results_clean,pageindex_llm,gpt-5,standard,,financebench_id_00476,financebench_id_00476,AMERICANEXPRESS_2022_10K,top_5,5,AMERICANEXPRESS_2022_10K_0000,AMERICANEXPRESS_2022_10K_0000|AMERICANEXPRESS_2022_10K_0132,yes,correct
FinanceBench::pageindex_combined_query_results_clean::financebench_id_04980::top_1,FinanceBench,pageindex_combined_query_results_clean,pageindex_llm,gpt-5,standard,,financebench_id_04980,financebench_id_04980,PEPSICO_2021_10K,top_1,1,PEPSICO_2021_10K_0123,PEPSICO_2022_10K_0122,no,no_answer
FinanceBench::pageindex_combined_query_results_clean::financebench_id_04980::top_5,FinanceBench,pageindex_combined_query_results_clean,pageindex_llm,gpt-5,standard,,financebench_id_04980,financebench_id_04980,PEPSICO_2021_10K,top_5,5,PEPSICO_2021_10K_0123,PEPSICO_2022_10K_0122|PEPSICO_2022_10K_0121|PEPSICO_2021_10K_0136|PEPSICO_2021_10K_0064|PEPSICO_2021_10K_0140,no,no_answer
FinanceBench::hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10::financebench_id_03029::top_1,FinanceBench,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,node,10,financebench_id_03029,financebench_id_03029,3M_2018_10K,top_1,1,3M_2018_10K_0031,3M_2018_10K_0020,no,correct
FinanceBench::hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10::financebench_id_03029::top_5,FinanceBench,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,node,10,financebench_id_03029,financebench_id_03029,3M_2018_10K,top_5,5,3M_2018_10K_0031,3M_2018_10K_0020|3M_2018_10K_0032|3M_2018_10K_0042|3M_2018_10K_0040|3M_2018_10K_0053,no,correct
FinanceBench::hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10::financebench_id_01865::top_1,FinanceBench,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,node,10,financebench_id_01865,financebench_id_01865,3M_2022_10K,top_1,1,3M_2022_10K_0011,3M_2022_10K_0013,no,correct
FinanceBench::hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10::financebench_id_01865::top_5,FinanceBench,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,node,10,financebench_id_01865,financebench_id_01865,3M_2022_10K,top_5,5,3M_2022_10K_0011,3M_2022_10K_0013|3M_2022_10K_0011|3M_2022_10K_0010|3M_2022_10K_0033|3M_2022_10K_0049,yes,correct
FinanceBench::hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10::financebench_id_00941::top_1,FinanceBench,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,node,10,financebench_id_00941,financebench_id_00941,3M_2023Q2_10Q,top_1,1,3M_2023Q2_10Q_0000,3M_2023Q2_10Q_0000,yes,correct
FinanceBench::hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10::financebench_id_00941::top_5,FinanceBench,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,node,10,financebench_id_00941,financebench_id_00941,3M_2023Q2_10Q,top_5,5,3M_2023Q2_10Q_0000,3M_2023Q2_10Q_0000|3M_2023Q2_10Q_0001|3M_2023Q2_10Q_0038|3M_2023Q2_10Q_0034|3M_2023Q2_10Q_0039,yes,correct
FinanceBench::hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10::financebench_id_01319::top_1,FinanceBench,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,node,10,financebench_id_01319,financebench_id_01319,AES_2022_10K,top_1,1,AES_2022_10K_0171,AES_2022_10K_0171,yes,correct
FinanceBench::hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10::financebench_id_01319::top_5,FinanceBench,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,node,10,financebench_id_01319,financebench_id_01319,AES_2022_10K,top_5,5,AES_2022_10K_0171,AES_2022_10K_0171|AES_2022_10K_0173|AES_2022_10K_0172|AES_2022_10K_0174|AES_2022_10K_0216,yes,correct
FinanceBench::hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10::financebench_id_08135::top_5,FinanceBench,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,node,10,financebench_id_08135,financebench_id_08135,AMAZON_2017_10K,top_5,5,AMAZON_2017_10K_0013,AMAZON_2017_10K_0013|AMAZON_2017_10K_0010|AMAZON_2017_10K_0000|AMAZON_2017_10K_0001|AMAZON_2017_10K_0009,yes,correct
FinanceBench::hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10::financebench_id_08286::top_1,FinanceBench,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,node,10,financebench_id_08286,financebench_id_08286,AMAZON_2019_10K,top_1,1,AMAZON_2019_10K_0016,AMAZON_2019_10K_0016,yes,correct
FinanceBench::hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10::financebench_id_08286::top_5,FinanceBench,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,node,10,financebench_id_08286,financebench_id_08286,AMAZON_2019_10K,top_5,5,AMAZON_2019_10K_0016,AMAZON_2019_10K_0016|AMAZON_2019_10K_0000|AMAZON_2019_10K_0014|AMAZON_2019_10K_0002|AMAZON_2019_10K_0028,yes,correct
FinanceBench::hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10::financebench_id_03882::top_1,FinanceBench,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,node,10,financebench_id_03882,financebench_id_03882,AMCOR_2020_10K,top_1,1,AMCOR_2020_10K_0017,AMCOR_2023_10K_0016,no,no_answer
FinanceBench::hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10::financebench_id_03882::top_5,FinanceBench,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,node,10,financebench_id_03882,financebench_id_03882,AMCOR_2020_10K,top_5,5,AMCOR_2020_10K_0017,AMCOR_2023_10K_0016|AMCOR_2023_10K_0014|AMCOR_2023_10K_0017|AMCOR_2023_10K_0010|AMCOR_2023_10K_0015,no,no_answer
FinanceBench::hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10::financebench_id_01935::top_1,FinanceBench,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,node,10,financebench_id_01935,financebench_id_01935,AMCOR_2022_8K_dated-2022-07-01,top_1,1,AMCOR_2022_8K_dated_2022_07_01_0001,AMCOR_2022_8K_dated_2022_07_01_0000,no,no_answer
FinanceBench::hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10::financebench_id_01936::top_1,FinanceBench,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,node,10,financebench_id_01936,financebench_id_01936,AMCOR_2023Q2_10Q,top_1,1,AMCOR_2023Q2_10Q_0011,AMCOR_2023Q4_EARNINGS_0012,no,no_answer
FinanceBench::hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10::financebench_id_01936::top_5,FinanceBench,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,node,10,financebench_id_01936,financebench_id_01936,AMCOR_2023Q2_10Q,top_5,5,AMCOR_2023Q2_10Q_0011,AMCOR_2023Q4_EARNINGS_0012|AMCOR_2023Q4_EARNINGS_0004|AMCOR_2023Q4_EARNINGS_0019|AMCOR_2023Q4_EARNINGS_0005|AMCOR_2023Q4_EARNINGS_0007,no,no_answer
FinanceBench::hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10::financebench_id_01928::top_1,FinanceBench,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,node,10,financebench_id_01928,financebench_id_01928,AMCOR_2023Q4_EARNINGS,top_1,1,AMCOR_2023Q4_EARNINGS_0018,AMCOR_2023Q4_EARNINGS_0018,yes,correct
FinanceBench::hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10::financebench_id_01928::top_5,FinanceBench,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,node,10,financebench_id_01928,financebench_id_01928,AMCOR_2023Q4_EARNINGS,top_5,5,AMCOR_2023Q4_EARNINGS_0018,AMCOR_2023Q4_EARNINGS_0018|AMCOR_2023Q4_EARNINGS_0015|AMCOR_2023Q4_EARNINGS_0000|AMCOR_2023Q4_EARNINGS_0019|AMCOR_2023Q4_EARNINGS_0012,yes,correct
FinanceBench::hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10::financebench_id_01930::top_1,FinanceBench,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,node,10,financebench_id_01930,financebench_id_01930,AMCOR_2023Q4_EARNINGS,top_1,1,AMCOR_2023Q4_EARNINGS_0017,AMCOR_2023Q2_10Q_0013,no,no_answer
FinanceBench::hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10::financebench_id_01930::top_5,FinanceBench,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,node,10,financebench_id_01930,financebench_id_01930,AMCOR_2023Q4_EARNINGS,top_5,5,AMCOR_2023Q4_EARNINGS_0017,AMCOR_2023Q2_10Q_0013|AMCOR_2023Q2_10Q_0009|AMCOR_2023Q2_10Q_0000|AMCOR_2023Q2_10Q_0016|AMCOR_2023Q2_10Q_0005,no,no_answer
FinanceBench::hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10::financebench_id_00799::top_1,FinanceBench,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,node,10,financebench_id_00799,financebench_id_00799,AMCOR_2023_10K,top_1,1,AMCOR_2023_10K_0016,AMCOR_2023Q2_10Q_0012,no,no_answer
FinanceBench::hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10::financebench_id_00799::top_5,FinanceBench,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,node,10,financebench_id_00799,financebench_id_00799,AMCOR_2023_10K,top_5,5,AMCOR_2023_10K_0016,AMCOR_2023Q2_10Q_0012|AMCOR_2023Q2_10Q_0013|AMCOR_2023Q2_10Q_0000|AMCOR_2023Q2_10Q_0003|AMCOR_2023Q2_10Q_0011,no,no_answer
FinanceBench::hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10::financebench_id_01079::top_1,FinanceBench,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,node,10,financebench_id_01079,financebench_id_01079,AMCOR_2023_10K,top_1,1,AMCOR_2023_10K_0019,AMCOR_2023_10K_0010,no,no_answer
FinanceBench::hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10::financebench_id_01079::top_5,FinanceBench,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,node,10,financebench_id_01079,financebench_id_01079,AMCOR_2023_10K,top_5,5,AMCOR_2023_10K_0019,AMCOR_2023_10K_0010|AMCOR_2023_10K_0009|AMCOR_2023_10K_0017|AMCOR_2023_10K_0014|AMCOR_2023_10K_0018,no,no_answer
FinanceBench::hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10::financebench_id_01148::top_1,FinanceBench,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,node,10,financebench_id_01148,financebench_id_01148,AMCOR_2023_10K,top_1,1,AMCOR_2023_10K_0001,AMCOR_2023_10K_0000,no,no_answer
FinanceBench::hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10::financebench_id_01148::top_5,FinanceBench,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,node,10,financebench_id_01148,financebench_id_01148,AMCOR_2023_10K,top_5,5,AMCOR_2023_10K_0001,AMCOR_2023_10K_0000|AMCOR_2023_10K_0002|AMCOR_2023_10K_0010|AMCOR_2023_10K_0009|AMCOR_2023_10K_0018,no,correct
FinanceBench::hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10::financebench_id_00684::top_1,FinanceBench,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,node,10,financebench_id_00684,financebench_id_00684,AMCOR_2023_10K,top_1,1,AMCOR_2023_10K_0014,AMCOR_2023Q4_EARNINGS_0005,no,no_answer
FinanceBench::hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10::financebench_id_00222::top_1,FinanceBench,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,node,10,financebench_id_00222,financebench_id_00222,AMD_2022_10K,top_1,1,AMD_2022_10K_0014,AMD_2022_10K_0011,no,no_answer
FinanceBench::hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10::financebench_id_00995::top_1,FinanceBench,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,node,10,financebench_id_00995,financebench_id_00995,AMD_2022_10K,top_1,1,AMD_2022_10K_0002,AMD_2022_10K_0011,no,no_answer
FinanceBench::hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10::financebench_id_01198::top_1,FinanceBench,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,node,10,financebench_id_01198,financebench_id_01198,AMD_2022_10K,top_1,1,AMD_2022_10K_0012,AMD_2022_10K_0011,no,no_answer
FinanceBench::hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10::financebench_id_01198::top_5,FinanceBench,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,node,10,financebench_id_01198,financebench_id_01198,AMD_2022_10K,top_5,5,AMD_2022_10K_0012,AMD_2022_10K_0011|AMD_2022_10K_0012|AMD_2022_10K_0014|AMD_2022_10K_0003|AMD_2022_10K_0009,yes,correct
FinanceBench::hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10::financebench_id_01279::top_5,FinanceBench,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,node,10,financebench_id_01279,financebench_id_01279,AMD_2022_10K,top_5,5,AMD_2022_10K_0014,AMD_2022_10K_0012|AMD_2022_10K_0011|AMD_2022_10K_0014|AMD_2022_10K_0001|AMD_2022_10K_0000,yes,correct
FinanceBench::hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10::financebench_id_00563::top_1,FinanceBench,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,node,10,financebench_id_00563,financebench_id_00563,AMD_2022_10K,top_1,1,AMD_2022_10K_0012,AMD_2022_10K_0011,no,no_answer
FinanceBench::hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10::financebench_id_00563::top_5,FinanceBench,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,node,10,financebench_id_00563,financebench_id_00563,AMD_2022_10K,top_5,5,AMD_2022_10K_0012,AMD_2022_10K_0011|AMD_2022_10K_0012|AMD_2022_10K_0003|AMD_2022_10K_0014|AMD_2022_10K_0001,yes,correct
FinanceBench::hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10::financebench_id_00757::top_1,FinanceBench,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,node,10,financebench_id_00757,financebench_id_00757,AMD_2022_10K,top_1,1,AMD_2022_10K_0003,AMD_2022_10K_0011,no,no_answer
FinanceBench::hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10::financebench_id_00757::top_5,FinanceBench,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,node,10,financebench_id_00757,financebench_id_00757,AMD_2022_10K,top_5,5,AMD_2022_10K_0003,AMD_2022_10K_0011|AMD_2022_10K_0012|AMD_2022_10K_0003|AMD_2022_10K_0014|AMD_2022_10K_0001,yes,correct
FinanceBench::hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10::financebench_id_00476::top_1,FinanceBench,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,node,10,financebench_id_00476,financebench_id_00476,AMERICANEXPRESS_2022_10K,top_1,1,AMERICANEXPRESS_2022_10K_0000,AMERICANEXPRESS_2022_10K_0000,yes,correct
FinanceBench::hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10::financebench_id_00476::top_5,FinanceBench,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,node,10,financebench_id_00476,financebench_id_00476,AMERICANEXPRESS_2022_10K,top_5,5,AMERICANEXPRESS_2022_10K_0000,AMERICANEXPRESS_2022_10K_0000|AMERICANEXPRESS_2022_10K_0013|AMERICANEXPRESS_2022_10K_0011|AMERICANEXPRESS_2022_10K_0134_intro|AMERICANEXPRESS_2022_10K_0003,yes,no_answer
FinanceBench::hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10::financebench_id_01028::top_1,FinanceBench,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,node,10,financebench_id_01028,financebench_id_01028,AMERICANEXPRESS_2022_10K,top_1,1,AMERICANEXPRESS_2022_10K_0116,AMERICANEXPRESS_2022_10K_0003,no,incorrect
FinanceBench::hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10::financebench_id_00723::top_1,FinanceBench,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,node,10,financebench_id_00723,financebench_id_00723,AMERICANEXPRESS_2022_10K,top_1,1,AMERICANEXPRESS_2022_10K_0028,AMERICANEXPRESS_2022_10K_0019,no,no_answer
FinanceBench::hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10::financebench_id_00720::top_1,FinanceBench,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,node,10,financebench_id_00720,financebench_id_00720,AMERICANEXPRESS_2022_10K,top_1,1,AMERICANEXPRESS_2022_10K_0028,AMERICANEXPRESS_2022_10K_0003,no,no_answer
FinanceBench::hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10::financebench_id_01351::top_1,FinanceBench,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,node,10,financebench_id_01351,financebench_id_01351,AMERICANEXPRESS_2022_10K,top_1,1,AMERICANEXPRESS_2022_10K_0016,AMERICANEXPRESS_2022_10K_0000,no,no_answer
FinanceBench::hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10::financebench_id_01351::top_5,FinanceBench,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,node,10,financebench_id_01351,financebench_id_01351,AMERICANEXPRESS_2022_10K,top_5,5,AMERICANEXPRESS_2022_10K_0016,AMERICANEXPRESS_2022_10K_0000|AMERICANEXPRESS_2022_10K_0003|AMERICANEXPRESS_2022_10K_0134_intro|AMERICANEXPRESS_2022_10K_0017|AMERICANEXPRESS_2022_10K_0016,yes,correct
FinanceBench::hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10::financebench_id_01964::top_1,FinanceBench,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,node,10,financebench_id_01964,financebench_id_01964,AMERICANEXPRESS_2022_10K,top_1,1,AMERICANEXPRESS_2022_10K_0028,AMERICANEXPRESS_2022_10K_0000,no,no_answer
FinanceBench::hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10::financebench_id_01981::top_1,FinanceBench,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,node,10,financebench_id_01981,financebench_id_01981,AMERICANEXPRESS_2022_10K,top_1,1,AMERICANEXPRESS_2022_10K_0016,AMERICANEXPRESS_2022_10K_0003,no,no_answer
FinanceBench::hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10::financebench_id_01981::top_5,FinanceBench,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,node,10,financebench_id_01981,financebench_id_01981,AMERICANEXPRESS_2022_10K,top_5,5,AMERICANEXPRESS_2022_10K_0016,AMERICANEXPRESS_2022_10K_0003|AMERICANEXPRESS_2022_10K_0016|AMERICANEXPRESS_2022_10K_0017|AMERICANEXPRESS_2022_10K_0018|AMERICANEXPRESS_2022_10K_0134_intro,yes,correct
FinanceBench::hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10::financebench_id_05718::top_1,FinanceBench,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,node,10,financebench_id_05718,financebench_id_05718,AMERICANWATERWORKS_2020_10K,top_1,1,AMERICANWATERWORKS_2020_10K_0025,AMERICANWATERWORKS_2020_10K_0011,no,no_answer
FinanceBench::hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10::financebench_id_02608::top_1,FinanceBench,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,node,10,financebench_id_02608,financebench_id_02608,BESTBUY_2017_10K,top_1,1,BESTBUY_2017_10K_0068,BESTBUY_2023_10K_0014,no,no_answer
FinanceBench::hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10::financebench_id_02608::top_5,FinanceBench,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,node,10,financebench_id_02608,financebench_id_02608,BESTBUY_2017_10K,top_5,5,BESTBUY_2017_10K_0068,BESTBUY_2023_10K_0014|BESTBUY_2023_10K_0012|BESTBUY_2023_10K_0011|BESTBUY_2023_10K_0000|BESTBUY_2023_10K_0002,no,no_answer
FinanceBench::hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10::financebench_id_04417::top_1,FinanceBench,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,node,10,financebench_id_04417,financebench_id_04417,BESTBUY_2019_10K,top_1,1,BESTBUY_2019_10K_0064,BESTBUY_2023_10K_0014,no,no_answer
