query_index,query,financebench_id,doc_name,ground_truth_chunk_id,embedding_latency_seconds
172,"For ESRS policy disclosures on sectoral finance, has Banque Postale set a specific effective date after which it will lend only to aeronautics companies whose strategies are compatible with limiting warming to 1.5°C?",,Banque Postale,Banque_Postale_0068,0.019542778842151165
173,"For ESRS transparency on external sustainability commitments, does Banque Postale explicitly state that it has entered into a sector-wide initiative that obliges it to align its corporate strategy with international and national sustainability frameworks?",,Banque Postale,Banque_Postale_0070,0.019510776735842228
174,"Within Banque Postale’s reporting on subsidiaries, does it assign clear operational accountability and approval authority for Louvre Banque Privée’s ESG policy and its annually updated sustainability roadmap?",,Banque Postale,Banque_Postale_0071,0.019346818327903748
175,"Has Banque Postale committed to transparently report any future revisions to the baseline values underpinning its decarbonisation targets, and identified the sustainability report as the vehicle for such disclosures?",,Banque Postale,Banque_Postale_0072,0.01946534961462021
176,"With reference to the E1-labelled disclosures cited, has Banque Postale quantified how much of its operational decarbonisation objective is attributable to the “digital” and “responsible purchasing” levers, or does the disclosure state that this attribution remains outstanding?",,Banque Postale,Banque_Postale_0075,0.01967285480350256
177,"For the Corporate and Investment Banking portfolios, does Banque Postale have a formal sectoral exclusion framework that expressly restricts coal, oil and gas exposures and includes a commitment to fully exit these sectors by 2030?",,Banque Postale,Banque_Postale_0076,0.019652909599244595
178,"In its transition-plan disclosure, has Banque Postale committed to revising its initial transition plan within a defined timeframe?",,Banque Postale,Banque_Postale_0078,0.019300795160233974
179,"Under its transition plan, has Banque Postale reported the net and gross 2025 CapEx/OpEx amounts allocated to decarbonising its own operations?",,Banque Postale,Banque_Postale_0079,0.0194752411916852
180,"In its disclosure on irreducible (locked‑in) emissions, what specific justification does La Banque Postale give for not quantifying the locked‑in emissions linked to its financed portfolios?",,Banque Postale,Banque_Postale_0080,0.01948540937155485
181,"For its EU Taxonomy KPI disclosures, does Banque Postale state the value of its regulatory Green Asset Ratio as of 31 December 2024 within the prudential consolidation scope?",,Banque Postale,Banque_Postale_0081,0.019498508423566818
182,Does Banque Postale disclose that it has adopted a standalone policy addressing climate change adaptation?,,Banque Postale,Banque_Postale_0082,0.019287497736513615
183,"For ESRS E1-5 source-level disaggregation, does Banque Postale state that energy consumption attributable to nuclear generation is immaterial for the 2024 reporting period?",,Banque Postale,Banque_Postale_0084,0.019478793255984783
184,"In its 2024 GHG disclosure, does Banque Postale report indirect energy emissions (Scope 2) under both the location-based and market-based methodologies and disclose the corresponding total GHG amounts calculated on each basis?",,Banque Postale,Banque_Postale_0085,0.019640345126390457
185,"Within Banque Postale’s banking-portfolio GHG intensity methodology, are counterparties’ Scope 3 emissions explicitly excluded for residential real estate exposures?",,Banque Postale,Banque_Postale_0086,0.019359768368303776
186,"For ESRS E1 reporting on mitigation initiatives across the value chain, does Banque Postale explicitly disclose its position on undertaking or financing carbon removal/sequestration activities within its operations and value chain?",,Banque Postale,Banque_Postale_0088,0.019459666684269905
187,"In its 2024 disclosures, does La Banque Postale indicate the proportion of cancelled carbon credits that are stated to align with Article 6 of the Paris Agreement, and if so, what share is reported?",,Banque Postale,Banque_Postale_0090,0.01945446152240038
188,"Does Banque Postale disclose the degree of coverage of its internal carbon-pricing mechanism across GHG Scopes 1, 2 and operational Scope 3, including any quantified partial coverage?",,Banque Postale,Banque_Postale_0091,0.019460726529359818
189,"For 2024, has Banque Postale disclosed a change to its greenhouse gas quantification approach, specifying the measurement tool adopted and explaining how this alteration affects the reliability and traceability of its carbon footprint data?",,Banque Postale,Banque_Postale_0093,0.019566875882446766
190,"For ESRS biodiversity disclosures, has Banque Postale concluded through its double materiality assessment that biodiversity is not material for its own operations and service activities, with the material scope limited to financed activities that place significant pressure on biodiversity?",,Banque Postale,Banque_Postale_0095,0.01963541191071272
191,"For ESRS transition plan disclosures, has La Banque Postale set a definitive deadline to put in place a unified plan that integrates both climate and nature objectives, and if so, what is that date?",,Banque Postale,Banque_Postale_0096,0.01941498275846243
192,"For ESRS-aligned policy reporting on biodiversity, does Banque Postale declare that it uses a double‑materiality lens, and how does it describe the dependency (financial) and impact components of that approach?",,Banque Postale,Banque_Postale_0097,0.020026259124279022
193,Which La Banque Postale governance body is tasked with implementing the bank’s intervention principles for clients operating in sectors with deforestation or ecosystem-conversion exposure?,,Banque Postale,Banque_Postale_0098,0.01942866761237383
194,"Within its ESRS biodiversity disclosures, does Banque Postale state that it has a formal policy on sustainable land management and agriculture?",,Banque Postale,Banque_Postale_0100,0.019285828806459904
195,"For La Banque Postale’s biodiversity impact and dependency measurement, does the bank clearly disclose which exposure categories are currently outside the assessment perimeter and provide the stated grounds for their exclusion?",,Banque Postale,Banque_Postale_0102,0.019522985443472862
196,"For Banque Postale’s sustainability disclosures, is the specific tool identified for evaluating investee companies’ reliance on ecosystem services, together with the precise proportion of the directly held equity and bond portfolio covered by that assessment?",,Banque Postale,Banque_Postale_0104,0.019479429349303246
197,"For Banque Postale’s biodiversity reporting, does the bank disclose that quantifiable targets to reduce its biodiversity impacts are already in place, or does it state they will be defined progressively following its 2023–2024 review of impacts, dependencies, risks and opportunities?",,Banque Postale,Banque_Postale_0108,0.020396963693201542
198,"For ESRS E2 compliance on pollution-prevention planning, does La Banque Postale state that the findings of its TNFD-based Global Biodiversity Score review—covering portfolio dependencies and impacts on land and freshwater and including the pollution pressure—will trigger defined measures to be incorporated into a Nature Transition plan?",,Banque Postale,Banque_Postale_0113,0.020414049737155437
199,"In its ESRS E3 disclosures on financing activities, does La Banque Postale set a quantitative exclusion related to counterparties’ pesticide-linked turnover, and if so, what is the threshold?",,Banque Postale,Banque_Postale_0116,0.019438651390373707
200,What deadline does Banque Postale disclose for CNP Assurances to complete the mapping of financial portfolio assets located in areas subject to high or very high water-stress risk?,,Banque Postale,Banque_Postale_0117,0.019435171969234943
201,"As presented, has Banque Postale already set quantified targets to reduce its impacts on water and marine resources across both balance sheet and off-balance sheet exposures?",,Banque Postale,Banque_Postale_0118,0.01929623819887638
202,"For its financing and investment activities, does Banque Postale’s Resources and Circular Economy policy impose any binding targets or formal commitments?",,Banque Postale,Banque_Postale_0121,0.019316460005939007
203,Has Banque Postale quantified budget allocations for implementing its resource‑use and circular‑economy action roadmaps?,,Banque Postale,Banque_Postale_0122,0.019330392591655254
204,Has Banque Postale set waste-management targets that extend to its lending and investment portfolios?,,Banque Postale,Banque_Postale_0124,0.019245275296270847
205,"Under Banque Postale’s GAR methodology, may the regulatory Green Asset Ratio incorporate estimated data, or must it be calculated strictly from asset-level assessments, with estimation techniques used only for the voluntary GAR?",,Banque Postale,Banque_Postale_0129,0.019485785625874996
206,Has Banque Postale assigned a formal oversight body to monitor execution of its Quality of Work Life and Working Conditions (QWLWC) agreement?,,Banque Postale,Banque_Postale_0140,0.0192575016990304
207,"For Banque Postale, is there a clear disclosure that a standardized root-cause methodology is applied to investigate lost-time workplace accidents?",,Banque Postale,Banque_Postale_0143,0.026550818234682083
208,"Does La Banque Postale UES state that its Diversity and Inclusion policy covers every legally protected discrimination ground, and does it provide illustrative examples of such grounds?",,Banque Postale,Banque_Postale_0144,0.03101157397031784
209,"For its ESRS human-rights policy disclosure, does Banque Postale state that its policy is grounded in internationally recognised standards, and identify the specific instruments it uses as benchmarks?",,Banque Postale,Banque_Postale_0145,0.02078320551663637
210,"For La Banque Postale, is accountability for fostering worker–management dialogue assigned to the Human Resources function, including setting up—under applicable legal requirements—the arrangements for exercising trade union rights, holding professional elections, and operating employee representative bodies?",,Banque Postale,Banque_Postale_0146,0.0203903429210186
211,"Under Banque Postale’s internal process for handling reports of distressing work situations, what is the set timeframe to commence the initial listening stage after a report is received?",,Banque Postale,Banque_Postale_0148,0.02012741845101118
212,"For ESRS S1 compliance on actions to prevent adverse impacts on own workers’ remuneration, has La Banque Postale put in place a defined annual funding envelope to address unjustified pay disparities and a clear trigger for individual reviews; if so, what is the annual amount and the trigger threshold?",,Banque Postale,Banque_Postale_0149,0.021109539084136486
213,"In its ESRS-aligned disclosure on target-setting, does Banque Postale specify the mechanism and cadence for monitoring targets embedded in agreements with employee representatives during the life of those agreements?",,Banque Postale,Banque_Postale_0153,0.020322157070040703
214,"For 2024, did Banque Postale set a full (100%) completion objective for managers’ training on preventing psychosocial hazards, limited to personnel with managerial duties, and what completion rate was achieved by 31 December 2024?",,Banque Postale,Banque_Postale_0154,0.020716872066259384
215,"For ESRS S1 social dialogue disclosures, does Banque Postale quantify the share of employees covered by collective bargaining, distinguishing between its workforce in France and CNP Assurances staff located outside France?",,Banque Postale,Banque_Postale_0157,0.020265240222215652
216,"For ESRS S1 diversity reporting on general management, has Banque Postale specified the boundary of the ‘general management’ population and the criteria used to include roles within that scope?",,Banque Postale,Banque_Postale_0158,0.020111977122724056
217,"Does Banque Postale state that every Group employee is protected against income loss—via statutory schemes or employer-provided benefits—for sickness, unemployment, occupational injury, parental leave, and retirement?",,Banque Postale,Banque_Postale_0159,0.020123613066971302
218,"Does Banque Postale Group set out a jurisdiction-specific methodology for counting employees with disabilities, indicating that French data are sourced from payroll records of declared RQTH status and that figures outside France are determined using each country’s statutory definition of disability?",,Banque Postale,Banque_Postale_0160,0.020427364856004715
219,"Under ESRS S1 health and safety metrics, has Banque Postale reported a lost-time injury frequency rate per million hours worked, and what figure is disclosed?",,Banque Postale,Banque_Postale_0162,0.020267639309167862
220,"For La Banque Postale’s disclosed gender remuneration gap, does the bank identify any worker groups excluded from the calculation and explain the rationale for those exclusions?",,Banque Postale,Banque_Postale_0164,0.020154187455773354
221,"Under ESRS S1-17, does Banque Postale state whether any substantiated severe human-rights events occurred during the reporting year?",,Banque Postale,Banque_Postale_0165,0.019936492666602135
222,"In its ESRS S2 discussion of links to strategy and business model, does Banque Postale classify its operational dependence on La Poste for a large share of value‑chain personnel as a risk that is tracked?",,Banque Postale,Banque_Postale_0166,0.02024825569242239
223,"For the La Poste personnel working on its behalf, does Banque Postale disclose that the two bilateral arrangements with La Poste are subject to ongoing joint monitoring?",,Banque Postale,Banque_Postale_0167,0.0200146259739995
224,"Under ESRS S2 grievance-channel expectations, does Banque Postale operate a whistleblowing mechanism that is structurally independent from case investigators and includes explicit protections for whistleblowers?",,Banque Postale,Banque_Postale_0169,0.020280148833990097
225,How does La Banque Postale state it verifies whether its actions to mitigate material labour-related risks for workers performing services on its behalf are effective?,,Banque Postale,Banque_Postale_0170,0.020123901776969433
226,"For ESRS S2 disclosures on value-chain workers, what amount has Banque Postale reported for fines, penalties, and compensation arising from discrimination incidents (including harassment) involving La Poste workers engaged for the bank?",,Banque Postale,Banque_Postale_0173,0.020227213390171528
227,"Within La Banque Postale Group’s responsible purchasing framework, which internal function is assigned accountability for implementing and monitoring the Responsible and Ethical Purchasing Charter?",,Banque Postale,Banque_Postale_0174,0.02009240072220564
228,Does Banque Postale specify which internal resources are responsible for operating its process to manage controversies related to human-rights impacts arising from portfolio companies?,,Banque Postale,Banque_Postale_0185,0.019839005544781685
229,"In its financial materiality assessment, does Banque Postale conclude that the affected-communities topic does not give rise to any significant risks or opportunities, including for any specific subgroup?",,Banque Postale,Banque_Postale_0187,0.020135702565312386
230,"For ESRS S3 disclosures concerning affected communities, does Banque Postale state whether it identified any instances in 2024 of non-compliance with the UN Guiding Principles on Business and Human Rights, the ILO fundamental principles, or the OECD Guidelines for Multinational Enterprises?",,Banque Postale,Banque_Postale_0189,0.027340933680534363
231,Has Banque Postale disclosed that it has protections in place against retaliation for individuals who use grievance or whistleblowing channels related to its financed activities?,,Banque Postale,Banque_Postale_0191,0.023812273517251015
232,"In its ESRS S4 disclosures, does Banque Postale state that the scope of its community-loan monitoring includes environmental lending dedicated to projects aligned with the Taxonomy, in addition to social and impact lending?",,Banque Postale,Banque_Postale_0197,0.019765949808061123
233,"For La Banque Postale, is notifying the CNIL explicitly required and systematically carried out when a customer data breach is identified under its data protection procedures?",,Banque Postale,Banque_Postale_0199,0.01965882908552885
234,"Within La Banque Postale’s Corporate and Local Development Banking, is there already an operational, centralised grievance-handling procedure for business customers?",,Banque Postale,Banque_Postale_0201,0.019606485031545162
235,"For La Banque Postale’s ESRS S4-related disclosures on targets, does the bank indicate that pilot metrics on potential adverse effects for consumers (such as cybersecurity or information/security concerns) are withheld from publication on confidentiality grounds?",,Banque Postale,Banque_Postale_0205,0.019823248498141766
236,"Under the section titled “Indicators related to the accessibility of services,” does Banque Postale provide any quantitative metrics (e.g., counts or percentages) demonstrating the accessibility of its post offices and ATMs for persons with reduced mobility and for blind or visually impaired users?",,Banque Postale,Banque_Postale_0211,0.020669090561568737
237,Does La Banque Postale maintain a governance control whereby its ethics code undergoes periodic review and receives formal approval from the Supervisory Board?,,Banque Postale,Banque_Postale_0212,0.01961781457066536
238,"For ESRS transparency on influence-related outlays, does Banque Postale report the worldwide totals for 2024 of both monetary and non-monetary political contributions, and what figures are disclosed?",,Banque Postale,Banque_Postale_0213,0.019791945815086365
239,"For ESRS G1 transparency on public policy engagement, has Banque Postale declared registration in both the EU Transparency Register and the French HATVP register for interest representatives, including disclosure of the EU registration identifier?",,Banque Postale,Banque_Postale_0214,0.019696728326380253
240,"In its GAR technical reserves disclosures, does Banque Postale include, alongside the figures for Taxonomy-relevant exposures, the percentage of total assets that fall within the GAR scope (i.e., the coverage of assets in scope)?",,Banque Postale,Banque_Postale_0221,0.019809086807072163
241,"For Banque Postale, does the asset management subsidiary’s EU Taxonomy reporting include a stated portfolio alignment ratio as at 31 December 2024?",,Banque Postale,Banque_Postale_0231,0.0196777181699872
242,"Under the ESRS transitional provisions, has Belfius Bank opted to defer the ESRS E1-9 disclosure on anticipated financial effects of climate change?",,Belfius,Belfius_0001,0.019723664969205856
243,"For Belfius, do the disclosed greenhouse gas totals expressly exclude the use of offsets, removals, and avoided emissions, with any biogenic carbon balance recorded in a distinct inventory?",,Belfius,Belfius_0005,0.019629201851785183
244,"For ESRS-aligned transparency on calculation boundaries, has Belfius stated why exposures to local public sector counterparties are left out of its financed-emissions scope and how it intends to handle this limitation going forward?",,Belfius,Belfius_0008,0.019814126193523407
245,"For ESRS-aligned target disclosures, has Belfius identified the reference year used to track progress on its operational emissions objectives and provided the rationale for that selection?",,Belfius,Belfius_0010,0.019734369590878487
246,"For Belfius, is there a time-bound, quantitative emissions-intensity target for its vehicle leasing activities that identifies the reference year?",,Belfius,Belfius_0011,0.01959531009197235
247,"For its non‑retail climate credit risk analysis, does Belfius Bank specify discrete evaluation horizons for transition‑risk effects on (mid)corporate cash flows, and what are those time bands?",,Belfius,Belfius_0018,0.019759339280426502
248,Has Belfius Bank indicated that its client ESG scoring model undergoes ongoing review with the possibility to modify the key risk indicators and their respective weightings?,,Belfius,Belfius_0019,0.019615656696259975
249,"Does Belfius Bank disclose a sector-level assessment of climate-driven credit risk that applies clearly defined short-, medium-, and long-term horizons and communicates the relative severity of impacts for each sector?",,Belfius,Belfius_0023,0.019733169116079807
250,"In its climate resilience assessment, does Belfius Bank specify the time horizons over which transition risks and acute physical hazards are expected to affect its strategic and business risks?",,Belfius,Belfius_0024,0.021623616106808186
251,Has Belfius aligned its classification of climate‑sensitive loan exposures with the ESRS high‑climate‑impact sector list by using NACE-based sector mapping?,,Belfius,Belfius_0031,0.020483779720962048
252,"For ESRS disclosures on governance of actions, does Belfius Bank indicate that execution of its multi‑year ESG action plan is subject to ongoing quarterly tracking of key tasks?",,Belfius,Belfius_0036,0.020657910965383053
253,"Within Belfius Bank’s three-lines model, is the dedicated ESG risk competence unit tasked with developing the climate and environmental risk framework located in the first, second, or third line of defence?",,Belfius,Belfius_0037,0.020524579100310802
254,"For Belfius’ mitigation plan, does the disclosure confirm that specific budget and staff resources have been earmarked to implement the prioritized risk-reduction measures?",,Belfius,Belfius_0060,0.019705189391970634
255,"Has Belfius set a time-bound commitment for the frequency of ESG-related client communications, and if so, what cadence has it adopted?",,Belfius,Belfius_0064,0.019532499834895134
256,"Considering ESRS expectations on metrics and targets, does Belfius identify a specific quantitative indicator to monitor completion of client ESG questionnaires, set a numeric objective for 2024, and report the 2024 outcome against that target?",,Belfius,Belfius_0066,0.020006262697279453
257,"Has Belfius disclosed a quantitative 2024 breakdown of the volumes of its Ambition Loans and Ambition Leasing by client segment (Corporate, PSB, Business)?",,Belfius,Belfius_0071,0.01977418828755617
258,"For Belfius, is an independent second-party review obligatory for client Green/Social/Sustainable bond issuances, and is detailed reporting on the allocation and use of proceeds mandated?",,Belfius,Belfius_0072,0.01969162467867136
259,"For Belfius’s sustainability‑linked loans oversight, has the bank set a fixed cadence at which responsible staff review performance metrics?",,Belfius,Belfius_0073,0.019521676935255527
260,"For ESRS metrics-and-targets reporting, has Belfius set a quantifiable 2024 target for the production of its energy sharing projects under SBRS & SBRS Energy?",,Belfius,Belfius_0076,0.019470708444714546
261,"For Belfius, does the disclosure state that no quantified, outcome-focused objectives are set for the exclusions framework and indicate that this choice is due to its primary use as an ESG risk-mitigation tool?",,Belfius,Belfius_0080,0.0198147501796484
262,Does Belfius state that Belfius AM operates an ex-ante selection control over third-party funds whereby a dedicated selection team conducts ESG due diligence via a detailed questionnaire on ESG policies and practices and limits inclusion to candidates with strong ESG credentials?,,Belfius,Belfius_0082,0.021890223026275635
263,Has Belfius Group set a quantified and time-bound objective for the proportion of its investment production to be classified under SFDR Articles 8 and 9?,,Belfius,Belfius_0083,0.020420885644853115
264,"For ESRS-oriented disclosure on sustainable investment strategies, does Belfius state that its thematic funds are subject to mandatory environmental or social selection criteria embedded in their investment policy framework?",,Belfius,Belfius_0084,0.020483979023993015
265,"For ESRS policy disclosures on scope and coverage, does Belfius Bank identify which Belfius AM investment vehicles and portfolio services are subject to the climate policy’s requirements?",,Belfius,Belfius_0086,0.02047412097454071
266,"For ESRS-aligned biodiversity risk controls, does Belfius provide for an exclusion on investments linked to deforestation with a clearly defined exception pathway based on compliance with TAP criteria?",,Belfius,Belfius_0089,0.020864536054432392
267,"For Belfius, are the annual disclosures on the use of proceeds and the related environmental and social impact of its green and social bonds subjected to an independent limited assurance review by an external auditor?",,Belfius,Belfius_0091,0.021193815395236015
268,Has Belfius defined and disclosed quantitative eligibility thresholds for awarding energy-efficiency premium reductions in its property insurance portfolio?,,Belfius,Belfius_0096,0.020410427823662758
269,"For ESRS-compliant value-chain oversight, does Belfius specify a contractual enforcement measure for recognized vehicle repairers that persistently fail to meet the environmental conditions embedded in its collaboration agreement?",,Belfius,Belfius_0098,0.020576801151037216
270,"Within Belfius’ EU Taxonomy strategy, does Belfius specify that its 2022 Ambition Loans & Lease are only EU Taxonomy-eligible rather than fully aligned (i.e., they have not yet satisfied the full set of technical screening requirements)?",,Belfius,Belfius_0109,0.02073731552809477
271,"For Belfius Bank’s Green Asset Ratio, does the bank confirm that exposures to undertakings outside the NFRD disclosure scope are removed from the numerator but retained in the denominator, thereby introducing a methodological asymmetry?",,Belfius,Belfius_0111,0.022153930738568306
272,"In its asset manager disclosures, does Belfius indicate that sovereign investments are excluded from the asset base used to compute the Green Investment Ratio coverage, and does it provide both the coverage percentage and the corresponding monetary amount?",,Belfius,Belfius_0113,0.02060709986835718
273,"For its EU Taxonomy disclosures, does Belfius publish a consolidated, revenue-weighted average of Taxonomy-aligned KPIs across its business lines, and state the resulting percentages for the turnover- and CapEx-based indicators?",,Belfius,Belfius_0126,0.02066465187817812
274,"For its EU Taxonomy assets-under-management KPI, does Belfius exclude portfolios handled by Belfius Asset Management to avoid duplication because those exposures are reported in the asset manager–specific Annex IV template of the Disclosure Delegated Act?",,Belfius,Belfius_0128,0.020740611478686333
275,"Does Caixa Geral de Depósitos state that variable remuneration for its management and employees is influenced by sustainability performance outcomes (such as ESG ratings), as would be required to disclose under ESRS governance-related remuneration disclosures?",,Caixa Geral de Depósitos,Caixa_Geral_de_Dep_sitos_0002,0.02085225749760866
276,"For its Article 8 EU Taxonomy disclosure, did Caixa Geral de Depósitos state the proportion of assets that are Taxonomy-aligned (Green Asset Ratio) for the December 2024 reference date, and what percentage did it report?",,Caixa Geral de Depósitos,Caixa_Geral_de_Dep_sitos_0009,0.02063161414116621
277,"Under ESRS S1 (own workforce), has Caixa Geral de Depósitos defined the boundary of its workforce disclosures and indicated any categories that will only be covered in a subsequent reporting cycle (e.g., non‑salaried staff)?",,Caixa Geral de Depósitos,Caixa_Geral_de_Dep_sitos_0010,0.020686790347099304
278,"For ESRS-aligned disclosures on due diligence, has CaixaBank instituted a Board-approved, recurring human rights due diligence process?",,CaixaBank,CaixaBank_0004,0.02043985202908516
279,"For its climate-risk materiality assessment, does CaixaBank explicitly identify the NGFS scenario it uses as the baseline and articulate the basis for selecting that pathway?",,CaixaBank,CaixaBank_0012,0.020388216711580753
280,"For CaixaBank, does the long-term risk methodology explicitly assume that energy performance certificate ratings of mortgage collateral remain unchanged over time (i.e., no future energy-efficiency upgrades are reflected)?",,CaixaBank,CaixaBank_0022,0.01914065331220627
281,"Does CaixaBank’s disclosure explicitly identify the sources of data used to quantify climate-related risks by separating internal client-level questionnaires, asset-specific due diligence and mortgage EPCs, public client disclosures and litigation checks, and external third‑party inputs (including ESG rating providers and datasets from UNEP FI, IPCC, IEA, PIK, INE, NGFS, PCAF, and Copernicus)?",,CaixaBank,CaixaBank_0023,0.020727592520415783
282,"Has CaixaBank explicitly reported that inadequate availability and quality of sustainability data is a principal constraint on quantifying climate-related effects on credit risk, and that it is undertaking a concrete remediation measure—namely, a comprehensive sustainability data model initiative within its Sustainability Plan—to address these data needs?",,CaixaBank,CaixaBank_0024,0.01999657042324543
283,Does CaixaBank state whether climate-related risks are expected to reduce its net interest income in the short‑ to medium‑term horizon?,,CaixaBank,CaixaBank_0028,0.018871862441301346
284,"For ESRS governance and risk management reporting, does CaixaBank state that climate-related physical and transition risks are embedded within its risk appetite framework?",,CaixaBank,CaixaBank_0031,0.018828192725777626
285,"Has CaixaBank secured formal approval from its Board of Directors for the bank’s NZBA-aligned decarbonisation targets, confirming top-level governance responsibility for these climate goals?",,CaixaBank,CaixaBank_0043,0.019128008745610714
286,"Within its electricity-sector transition plan, does CaixaBank indicate that it may adjust its lending portfolio by prioritising lower-emitting clients and reducing exposure to customers that are not committed to moving toward a low‑carbon pathway as a de‑risking action?",,CaixaBank,CaixaBank_0048,0.01927711721509695
287,Has CaixaBank identified the International Energy Agency’s Net Zero 2050 scenario as the benchmark pathway for its emissions‑intensity trajectory in the light vehicle OEM sector?,,CaixaBank,CaixaBank_0056,0.019007451832294464
288,"In its sector transition plan, does CaixaBank specify client-oriented levers—such as engagement with major customers and portfolio rebalancing—as the means to deliver its interim portfolio decarbonisation objective?",,CaixaBank,CaixaBank_0060,0.019028976559638977
289,"In its sector transition plan for commercial real estate, does CaixaBank mandate, as the foundational step, improving the coverage of energy performance certificates and asset-level emissions data across its financed portfolio to unlock subsequent decarbonisation measures?",,CaixaBank,CaixaBank_0068,0.019194274209439754
290,"For CaixaBank’s residential real estate transition plan, does the bank define the greenhouse-gas emissions boundary used for tracking financed emissions from mortgages to individuals, specifying which scopes are included?",,CaixaBank,CaixaBank_0072,0.018985123373568058
291,"For CaixaBank’s 2030 target on its shipping portfolio, does the disclosure identify the external decarbonisation pathway used as the benchmark for alignment assessment?",,CaixaBank,CaixaBank_0074,0.01912337075918913
292,"In its sectoral transition actions with customers for the naval industry, does CaixaBank explicitly commit to progressively limiting its exposure to assets not aligned with the Poseidon Principles, including considering de-risking such positions?",,CaixaBank,CaixaBank_0075,0.02027866058051586
293,"For CaixaBank’s 2030 decarbonisation objective covering airline owners/operators, does the disclosure define the greenhouse gas boundary by specifying the inventory scope and the precise operational emission source included?",,CaixaBank,CaixaBank_0077,0.019062146544456482
294,Has CaixaBank disclosed that its 2030 customer-knowledge objective is qualitative and supported by a defined 12‑month timeline with staged engagement activities for key pork and beef clients?,,CaixaBank,CaixaBank_0081,0.01908993348479271
295,"Does CaixaBank commit to re-evaluate potential post-2050 locked-in emissions from its financing and investment portfolio once counterparties provide ESRS-aligned information and, if these exposures are assessed as material, to put in place a dedicated plan to measure and manage them?",,CaixaBank,CaixaBank_0087,0.019805471412837505
296,"For the insurance business’s corporate investment portfolio financed emissions, does CaixaBank state where the investee data used for the calculation come from?",,CaixaBank,CaixaBank_0088,0.018901006318628788
297,"In CaixaBank’s 2024 disclosure on energy sourcing, does it indicate any quantity of purchased or otherwise acquired electricity, heat, steam, or cooling originating from fossil fuels, and if so, what volume is stated?",,CaixaBank,CaixaBank_0098,0.019075925461947918
298,"For ESRS disclosures on the defined scope of policies and actions, does CaixaBank state that its Sustainable Mobility Plan spans both internal business travel and the external mobility of stakeholders (employees, customers, and suppliers)?",,CaixaBank,CaixaBank_0099,0.01919644884765148
299,"For ESRS-style resource-use disclosures, has CaixaBank clearly defined the reporting perimeter for its paper-use indicators and furnished a multi‑year series showing both absolute A4 usage and an employee-normalised figure?",,CaixaBank,CaixaBank_0102,0.019075972959399223
300,"For CaixaBank and in the context of ESRS S1 disclosures on equal pay for equal work, what adjusted gender pay gap value is reported for the period?",,CaixaBank,CaixaBank_0108,0.018880227580666542
301,"For ESRS S4 customer grievance governance, does CaixaBank state that its Customer Service Department (SAC) provides an annual report on complaints to the Board of Directors?",,CaixaBank,CaixaBank_0111,0.018932092934846878
302,Does CaixaBank disclose that the results of its annual conduct and compliance risk review are fed into its Double Materiality assessment for business conduct?,,CaixaBank,CaixaBank_0113,0.0189143568277359
303,"Under CaixaBank’s Internal Rules governing conduct in the securities markets, must covered individuals channel their own securities dealings through CaixaBank and refrain from speculative or short‑term personal trading?",,CaixaBank,CaixaBank_0114,0.019065418280661106
304,"For CaixaBank, what is the reported number of convictions for breaches of anti-corruption and bribery legislation in 2024?",,CaixaBank,CaixaBank_0116,0.018898305483162403
305,"For ESRS-aligned value-chain procurement disclosures, does CaixaBank demonstrate that, from June 2024, supplier contract awards incorporate its ESG index into the award evaluation matrix?",,CaixaBank,CaixaBank_0118,0.01900408323854208
306,"Does CaixaBank disclose, for 2024, a jurisdiction-by-jurisdiction breakdown that presents profit before tax alongside the corporate income tax actually paid, enabling country-level assessment of its tax contribution?",,CaixaBank,CaixaBank_0120,0.01901018898934126
307,"For ESRS governance disclosures on oversight of sustainability risks, does CaixaBank assign its Board of Directors the authority to approve the Corporate Sustainability/ESG Risk Management Policy and to supervise adherence to that policy?",,CaixaBank,CaixaBank_0122,0.019154373556375504
308,"For ESRS-aligned transparency on the incorporation of sustainability factors into investment management, does CaixaBank disclose the proportion of assets under management that apply ESG considerations at 31 December 2024?",,CaixaBank,CaixaBank_0124,0.018998046405613422
309,"Does CaixaBank’s cybersecurity disclosure set out quantified, time-bound targets or KPIs for its material cybersecurity topic within the 2023–2025 Strategic Information Security Plan or the annual Information Security Master Plan, in line with ESRS target-disclosure expectations?",,CaixaBank,CaixaBank_0127,0.019861117005348206
310,"Has DNB specified, for the CEO’s variable remuneration, the proportion linked to sustainability-related goals and, for each such goal, its individual weighting and whether performance is assessed qualitatively or by quantitative metrics?",,DNB,DNB_0011,0.019139766693115234
311,"For DNB, does the due diligence overview indicate where the bank documents the monitoring of the effectiveness of its measures and related communications, by cross‑referencing ESRS 2 MDR‑T and ESRS 2 MDR‑M with specific page citations?",,DNB,DNB_0013,0.019271581433713436
312,"Within DNB’s Internal Control over Sustainability Reporting, does DNB apply risk-based materiality thresholds to decide which ESRS disclosure requirements are included within the scope of its controls?",,DNB,DNB_0015,0.019059215672314167
313,"For DNB, does the disclosures indicate that the Board and Group Management receive briefings on stakeholder perspectives regarding the Group’s sustainability impacts via the double materiality process?",,DNB,DNB_0022,0.01903923787176609
314,"Regarding ESRS E1-9 on projected financial impacts from climate-related physical and transition risks and opportunities, has DNB relied on the ESRS 1 Appendix C phase‑in to defer this disclosure in its 2024 annual report?",,DNB,DNB_0029,0.019131040200591087
