dataset,query_id,company,doc_name,bank_name,method,model,mode,ground_truth_chunk_id,top1_chunk_id,top5_chunk_ids,correct_at_1,ground_truth_rank_top5,reciprocal_rank_at_5,latency_seconds,top1_latency_seconds,top5_latency_seconds,input_tokens,output_tokens,total_tokens,top1_total_tokens,top5_total_tokens,result_file
ESRS,"Banque Postale__Banque_Postale_0013__For ESRS governance disclosures, has Banque Postale established a specific Supervisory Board mechanism to prevent and manage conflicts of interest by appointing a lead independent member with that mandate?",Banque Postale,Banque Postale,Banque Postale,dense,Linq-AI-Research/Linq-Embed-Mistral,standard,Banque_Postale_0013,Banque_Postale_0013,Banque_Postale_0013|Banque_Postale_0010_intro|Banque_Postale_0012|Banque_Postale_0011|Banque_Postale_0018,1,1.0,1.0,0.111,0.111,0.111,0,0,0,0,0,Dense Linq-Embed-Mistral
ESRS,"Banque Postale__Banque_Postale_0014__At Banque Postale, do the Supervisory Board and the Management Board provide semi-annual oversight of the climate strategy, with each being engaged at least twice per year?",Banque Postale,Banque Postale,Banque Postale,dense,Linq-AI-Research/Linq-Embed-Mistral,standard,Banque_Postale_0014,Banque_Postale_0010_intro,Banque_Postale_0010_intro|Banque_Postale_0063|Banque_Postale_0014|Banque_Postale_0096|Banque_Postale_0013,0,3.0,0.3333333333333333,0.111,0.111,0.111,0,0,0,0,0,Dense Linq-Embed-Mistral
ESRS,"Banque Postale__Banque_Postale_0015__For the 2024 financial year, has Banque Postale quantified the share of Executive Board variable remuneration linked to sustainability outcomes and identified its components, including a climate pathway aligned with the Paris Agreement?",Banque Postale,Banque Postale,Banque Postale,dense,Linq-AI-Research/Linq-Embed-Mistral,standard,Banque_Postale_0015,Banque_Postale_0015,Banque_Postale_0015|Banque_Postale_0062|Banque_Postale_0063|Banque_Postale_0096|PKO_Bank_Polski_0005,1,1.0,1.0,0.11,0.11,0.11,0,0,0,0,0,Dense Linq-Embed-Mistral
ESRS,"Banque Postale__Banque_Postale_0022__For ESRS business model content, has Banque Postale clearly identified the key resources/capitals on which its model depends?",Banque Postale,Banque Postale,Banque Postale,dense,Linq-AI-Research/Linq-Embed-Mistral,standard,Banque_Postale_0022,Banque_Postale_0048,Banque_Postale_0048|Banque_Postale_0047|Banque_Postale_0022|Banque_Postale_0031|Banque_Postale_0043,0,3.0,0.3333333333333333,0.112,0.112,0.112,0,0,0,0,0,Dense Linq-Embed-Mistral
ESRS,"Banque Postale__Banque_Postale_0024__For ESRS 2 general disclosures on the business model and markets served, has La Banque Postale explicitly identified its principal customer segments?",Banque Postale,Banque Postale,Banque Postale,dense,Linq-AI-Research/Linq-Embed-Mistral,standard,Banque_Postale_0024,Banque_Postale_0032,Banque_Postale_0032|Banque_Postale_0236|Banque_Postale_0024|Banque_Postale_0198|Banque_Postale_0230_intro,0,3.0,0.3333333333333333,0.114,0.114,0.114,0,0,0,0,0,Dense Linq-Embed-Mistral
ESRS,"Banque Postale__Banque_Postale_0025__For ESRS 2 revenue transparency under SBM‑1 datapoints, does La Banque Postale Group report any turnover linked to the fossil energy value chain (coal, oil, gas), and what figures are disclosed?",Banque Postale,Banque Postale,Banque Postale,dense,Linq-AI-Research/Linq-Embed-Mistral,standard,Banque_Postale_0025,Banque_Postale_0025,Banque_Postale_0025|Banque_Postale_0236|Banque_Postale_0026|Banque_Postale_0032|Banque_Postale_0027,1,1.0,1.0,0.111,0.111,0.111,0,0,0,0,0,Dense Linq-Embed-Mistral
ESRS,"Banque Postale__Banque_Postale_0027__For ESRS strategy-and-business-model disclosures, does Banque Postale explain the internal coordination measures it uses to ensure consistent and effective implementation of its sustainability strategy?",Banque Postale,Banque Postale,Banque Postale,dense,Linq-AI-Research/Linq-Embed-Mistral,standard,Banque_Postale_0027,Banque_Postale_0236,Banque_Postale_0236|Banque_Postale_0028|Banque_Postale_0018|Banque_Postale_0019|Banque_Postale_0010_intro,0,,0.0,0.112,0.112,0.112,0,0,0,0,0,Dense Linq-Embed-Mistral
ESRS,"Banque Postale__Banque_Postale_0028__For ESRS 2 stakeholder engagement disclosures (SBM-related), has Banque Postale identified the governance body that embeds stakeholder interests into its sustainability strategy, specifying that body’s size, the number of independent external experts it includes, and how often it convenes each year?",Banque Postale,Banque Postale,Banque Postale,dense,Linq-AI-Research/Linq-Embed-Mistral,standard,Banque_Postale_0028,Banque_Postale_0236,Banque_Postale_0236|Banque_Postale_0010_intro|Banque_Postale_0032|Banque_Postale_0028|Banque_Postale_0019,0,4.0,0.25,0.115,0.115,0.115,0,0,0,0,0,Dense Linq-Embed-Mistral
ESRS,"Banque Postale__Banque_Postale_0035__In its impact materiality methodology, does Banque Postale show compliance with ESRS 1 by applying the exception that, for potential human-rights-related adverse impacts, the severity criterion supersedes likelihood when determining materiality?",Banque Postale,Banque Postale,Banque Postale,dense,Linq-AI-Research/Linq-Embed-Mistral,standard,Banque_Postale_0035,Banque_Postale_0035,Banque_Postale_0035|Banque_Postale_0043|Banque_Postale_0038|Banque_Postale_0045|Banque_Postale_0150,1,1.0,1.0,0.112,0.112,0.112,0,0,0,0,0,Dense Linq-Embed-Mistral
ESRS,"Banque Postale__Banque_Postale_0036__In its financial materiality determination, does Banque Postale state that environmental topics other than climate are presently not material because no methodology exists to translate those impacts into economic variables, given the current absence of regulation or shifts in consumer behavior?",Banque Postale,Banque Postale,Banque Postale,dense,Linq-AI-Research/Linq-Embed-Mistral,standard,Banque_Postale_0036,Banque_Postale_0036,Banque_Postale_0036|Banque_Postale_0095|Banque_Postale_0092|Banque_Postale_0111_intro|Banque_Postale_0035,1,1.0,1.0,0.113,0.113,0.113,0,0,0,0,0,Dense Linq-Embed-Mistral
ESRS,"Banque Postale__Banque_Postale_0040__For ESRS purposes on keeping IRO determinations current, has Banque Postale disclosed that it will update its IRO assessment in the next financial year to integrate the July 2024 ENCORE database release and the updated Group ESG risk map?",Banque Postale,Banque Postale,Banque Postale,dense,Linq-AI-Research/Linq-Embed-Mistral,standard,Banque_Postale_0040,Banque_Postale_0040,Banque_Postale_0040|Banque_Postale_0042|Banque_Postale_0019|Banque_Postale_0043|Banque_Postale_0018,1,1.0,1.0,0.111,0.111,0.111,0,0,0,0,0,Dense Linq-Embed-Mistral
ESRS,"Banque Postale__Banque_Postale_0041__For its Credit and Investment scopes, does Banque Postale base its climate impact materiality assessment of GHG emissions on the ENCORE dataset to gauge sector-level emissions significance in line with its referenced Impact materiality methodology?",Banque Postale,Banque Postale,Banque Postale,dense,Linq-AI-Research/Linq-Embed-Mistral,standard,Banque_Postale_0041,Banque_Postale_0041,Banque_Postale_0041|Banque_Postale_0035|Banque_Postale_0037|Banque_Postale_0086|Banque_Postale_0085,1,1.0,1.0,0.113,0.113,0.113,0,0,0,0,0,Dense Linq-Embed-Mistral
ESRS,Banque Postale__Banque_Postale_0042__Does Banque Postale explicitly confirm that the climate scenarios used in its risk assessment are aligned with the climate premises embedded in its financial statements?,Banque Postale,Banque Postale,Banque Postale,dense,Linq-AI-Research/Linq-Embed-Mistral,standard,Banque_Postale_0042,Banque_Postale_0057,Banque_Postale_0057|Banque_Postale_0096|Banque_Postale_0092|Banque_Postale_0062|Banque_Postale_0042,0,5.0,0.2,0.113,0.113,0.113,0,0,0,0,0,Dense Linq-Embed-Mistral
ESRS,"Banque Postale__Banque_Postale_0045__For ESRS E4 reporting on sites in or near biodiversity-sensitive zones, does Banque Postale disclose the presence of any facilities located within or adjacent to such areas?",Banque Postale,Banque Postale,Banque Postale,dense,Linq-AI-Research/Linq-Embed-Mistral,standard,Banque_Postale_0045,Banque_Postale_0045,Banque_Postale_0045|Banque_Postale_0043|Banque_Postale_0106|Banque_Postale_0032|Banque_Postale_0107,1,1.0,1.0,0.113,0.113,0.113,0,0,0,0,0,Dense Linq-Embed-Mistral
ESRS,"Banque Postale__Banque_Postale_0032__Has Banque Postale explicitly stated that, for every ESRS standard addressed in its report, the mandatory baseline disclosures (MDR) are implemented and covered?",Banque Postale,Banque Postale,Banque Postale,dense,Linq-AI-Research/Linq-Embed-Mistral,standard,Banque_Postale_0032,Banque_Postale_0236,Banque_Postale_0236|Banque_Postale_0032|Banque_Postale_0171|Banque_Postale_0004_intro|Banque_Postale_0019,0,2.0,0.5,0.113,0.113,0.113,0,0,0,0,0,Dense Linq-Embed-Mistral
ESRS,"Banque Postale__Banque_Postale_0049__For ESRS 2 governance disclosures on incentive alignment, does Banque Postale provide a quantified 2024 figure showing the extent to which employee remuneration incorporates ESG-related performance criteria, and what percentage is reported?",Banque Postale,Banque Postale,Banque Postale,dense,Linq-AI-Research/Linq-Embed-Mistral,standard,Banque_Postale_0049,Banque_Postale_0015,Banque_Postale_0015|Banque_Postale_0236|Banque_Postale_0019|Banque_Postale_0032|Banque_Postale_0096,0,,0.0,0.113,0.113,0.113,0,0,0,0,0,Dense Linq-Embed-Mistral
ESRS,"Banque Postale__Banque_Postale_0051__For ESRS 2 governance disclosures, does Banque Postale explicitly state that the Impact Weighting Factor is tied to executive incentive pay for its Executive Board?",Banque Postale,Banque Postale,Banque Postale,dense,Linq-AI-Research/Linq-Embed-Mistral,standard,Banque_Postale_0051,Banque_Postale_0050,Banque_Postale_0050|Banque_Postale_0015|Banque_Postale_0236|Banque_Postale_0051|Banque_Postale_0018,0,4.0,0.25,0.112,0.112,0.112,0,0,0,0,0,Dense Linq-Embed-Mistral
ESRS,"Banque Postale__Banque_Postale_0062__In its transition-plan disclosure, does La Banque Postale indicate its status regarding Paris Agreement-aligned financial benchmarks (e.g., the EU Paris-Aligned Benchmark), specifically whether it and its subsidiaries are excluded or not?",Banque Postale,Banque Postale,Banque Postale,dense,Linq-AI-Research/Linq-Embed-Mistral,standard,Banque_Postale_0062,Banque_Postale_0062,Banque_Postale_0062|PKO_Bank_Polski_0092|Banque_Postale_0096|Banque_Postale_0063|Banque_Postale_0068,1,1.0,1.0,0.113,0.113,0.113,0,0,0,0,0,Dense Linq-Embed-Mistral
ESRS,"Banque Postale__Banque_Postale_0065__For ESRS E1 policy disclosure, does La Banque Postale clearly define which business lines are covered and which are excluded by its sector-focused rules for high-emitting industries (coal, oil, gas, aeronautics), specifying the applicable financing and investment perimeter and any carve-outs?",Banque Postale,Banque Postale,Banque Postale,dense,Linq-AI-Research/Linq-Embed-Mistral,standard,Banque_Postale_0065,Banque_Postale_0065,Banque_Postale_0065|Banque_Postale_0066|Banque_Postale_0069|Banque_Postale_0236|Banque_Postale_0068,1,1.0,1.0,0.114,0.114,0.114,0,0,0,0,0,Dense Linq-Embed-Mistral
ESRS,"Banque Postale__Banque_Postale_0067__Does La Banque Postale’s Oil and Gas Risk Management Policy specify carve‑outs that allow financing for health, safety, or legally mandated compliance activities despite its broader plan to discontinue support for the sector?",Banque Postale,Banque Postale,Banque Postale,dense,Linq-AI-Research/Linq-Embed-Mistral,standard,Banque_Postale_0067,Banque_Postale_0067,Banque_Postale_0067|Banque_Postale_0069|Banque_Postale_0066|Banque_Postale_0068|Banque_Postale_0065,1,1.0,1.0,0.112,0.112,0.112,0,0,0,0,0,Dense Linq-Embed-Mistral
ESRS,"Banque Postale__Banque_Postale_0068__For ESRS policy disclosures on sectoral finance, has Banque Postale set a specific effective date after which it will lend only to aeronautics companies whose strategies are compatible with limiting warming to 1.5°C?",Banque Postale,Banque Postale,Banque Postale,dense,Linq-AI-Research/Linq-Embed-Mistral,standard,Banque_Postale_0068,Banque_Postale_0068,Banque_Postale_0068|Banque_Postale_0065|Banque_Postale_0066|Banque_Postale_0062|Banque_Postale_0067,1,1.0,1.0,0.112,0.112,0.112,0,0,0,0,0,Dense Linq-Embed-Mistral
ESRS,"Banque Postale__Banque_Postale_0070__For ESRS transparency on external sustainability commitments, does Banque Postale explicitly state that it has entered into a sector-wide initiative that obliges it to align its corporate strategy with international and national sustainability frameworks?",Banque Postale,Banque Postale,Banque Postale,dense,Linq-AI-Research/Linq-Embed-Mistral,standard,Banque_Postale_0070,Banque_Postale_0033,Banque_Postale_0033|Banque_Postale_0070|Banque_Postale_0010_intro|Banque_Postale_0032|Banque_Postale_0236,0,2.0,0.5,0.111,0.111,0.111,0,0,0,0,0,Dense Linq-Embed-Mistral
ESRS,"Banque Postale__Banque_Postale_0071__Within Banque Postale’s reporting on subsidiaries, does it assign clear operational accountability and approval authority for Louvre Banque Privée’s ESG policy and its annually updated sustainability roadmap?",Banque Postale,Banque Postale,Banque Postale,dense,Linq-AI-Research/Linq-Embed-Mistral,standard,Banque_Postale_0071,Banque_Postale_0010_intro,Banque_Postale_0010_intro|Banque_Postale_0063|Banque_Postale_0071|Banque_Postale_0018|Banque_Postale_0016,0,3.0,0.3333333333333333,0.111,0.111,0.111,0,0,0,0,0,Dense Linq-Embed-Mistral
ESRS,"Banque Postale__Banque_Postale_0072__Has Banque Postale committed to transparently report any future revisions to the baseline values underpinning its decarbonisation targets, and identified the sustainability report as the vehicle for such disclosures?",Banque Postale,Banque Postale,Banque Postale,dense,Linq-AI-Research/Linq-Embed-Mistral,standard,Banque_Postale_0072,Banque_Postale_0063,Banque_Postale_0063|Banque_Postale_0004_intro|Banque_Postale_0072|Banque_Postale_0078|Banque_Postale_0062,0,3.0,0.3333333333333333,0.113,0.113,0.113,0,0,0,0,0,Dense Linq-Embed-Mistral
ESRS,"Banque Postale__Banque_Postale_0075__With reference to the E1-labelled disclosures cited, has Banque Postale quantified how much of its operational decarbonisation objective is attributable to the “digital” and “responsible purchasing” levers, or does the disclosure state that this attribution remains outstanding?",Banque Postale,Banque Postale,Banque Postale,dense,Linq-AI-Research/Linq-Embed-Mistral,standard,Banque_Postale_0075,Banque_Postale_0075,Banque_Postale_0075|Banque_Postale_0079|Banque_Postale_0078|Banque_Postale_0003|Banque_Postale_0093,1,1.0,1.0,0.113,0.113,0.113,0,0,0,0,0,Dense Linq-Embed-Mistral
ESRS,"Banque Postale__Banque_Postale_0076__For the Corporate and Investment Banking portfolios, does Banque Postale have a formal sectoral exclusion framework that expressly restricts coal, oil and gas exposures and includes a commitment to fully exit these sectors by 2030?",Banque Postale,Banque Postale,Banque Postale,dense,Linq-AI-Research/Linq-Embed-Mistral,standard,Banque_Postale_0076,Banque_Postale_0067,Banque_Postale_0067|Banque_Postale_0066|Banque_Postale_0065|Banque_Postale_0069|Banque_Postale_0068,0,,0.0,0.112,0.112,0.112,0,0,0,0,0,Dense Linq-Embed-Mistral
ESRS,"Banque Postale__Banque_Postale_0078__In its transition-plan disclosure, has Banque Postale committed to revising its initial transition plan within a defined timeframe?",Banque Postale,Banque Postale,Banque Postale,dense,Linq-AI-Research/Linq-Embed-Mistral,standard,Banque_Postale_0078,Banque_Postale_0064,Banque_Postale_0064|Banque_Postale_0063|Banque_Postale_0096|Banque_Postale_0079|Banque_Postale_0062,0,,0.0,0.112,0.112,0.112,0,0,0,0,0,Dense Linq-Embed-Mistral
ESRS,"Banque Postale__Banque_Postale_0079__Under its transition plan, has Banque Postale reported the net and gross 2025 CapEx/OpEx amounts allocated to decarbonising its own operations?",Banque Postale,Banque Postale,Banque Postale,dense,Linq-AI-Research/Linq-Embed-Mistral,standard,Banque_Postale_0079,Banque_Postale_0079,Banque_Postale_0079|Banque_Postale_0080|Banque_Postale_0063|Banque_Postale_0074_intro|Banque_Postale_0078,1,1.0,1.0,0.111,0.111,0.111,0,0,0,0,0,Dense Linq-Embed-Mistral
ESRS,"Banque Postale__Banque_Postale_0080__In its disclosure on irreducible (locked‑in) emissions, what specific justification does La Banque Postale give for not quantifying the locked‑in emissions linked to its financed portfolios?",Banque Postale,Banque Postale,Banque Postale,dense,Linq-AI-Research/Linq-Embed-Mistral,standard,Banque_Postale_0080,Banque_Postale_0080,Banque_Postale_0080|Banque_Postale_0086|Banque_Postale_0087|PKO_Bank_Polski_0092|Banque_Postale_0007,1,1.0,1.0,0.111,0.111,0.111,0,0,0,0,0,Dense Linq-Embed-Mistral
ESRS,"Banque Postale__Banque_Postale_0081__For its EU Taxonomy KPI disclosures, does Banque Postale state the value of its regulatory Green Asset Ratio as of 31 December 2024 within the prudential consolidation scope?",Banque Postale,Banque Postale,Banque Postale,dense,Linq-AI-Research/Linq-Embed-Mistral,standard,Banque_Postale_0081,Banque_Postale_0081,Banque_Postale_0081|Banque_Postale_0130_intro|Banca_Monte_dei_Paschi_di_Siena_0214|Banca_Monte_dei_Paschi_di_Siena_0215|Banque_Postale_0129,1,1.0,1.0,0.112,0.112,0.112,0,0,0,0,0,Dense Linq-Embed-Mistral
ESRS,Banque Postale__Banque_Postale_0082__Does Banque Postale disclose that it has adopted a standalone policy addressing climate change adaptation?,Banque Postale,Banque Postale,Banque Postale,dense,Linq-AI-Research/Linq-Embed-Mistral,standard,Banque_Postale_0082,Banque_Postale_0092,Banque_Postale_0092|Banque_Postale_0065|Banque_Postale_0106|Banque_Postale_0107|Banque_Postale_0082,0,5.0,0.2,0.112,0.112,0.112,0,0,0,0,0,Dense Linq-Embed-Mistral
ESRS,"Banque Postale__Banque_Postale_0084__For ESRS E1-5 source-level disaggregation, does Banque Postale state that energy consumption attributable to nuclear generation is immaterial for the 2024 reporting period?",Banque Postale,Banque Postale,Banque Postale,dense,Linq-AI-Research/Linq-Embed-Mistral,standard,Banque_Postale_0084,Banque_Postale_0225,Banque_Postale_0225|Banque_Postale_0236|Banque_Postale_0043|Banque_Postale_0084|Banque_Postale_0045,0,4.0,0.25,0.111,0.111,0.111,0,0,0,0,0,Dense Linq-Embed-Mistral
ESRS,"Banque Postale__Banque_Postale_0085__In its 2024 GHG disclosure, does Banque Postale report indirect energy emissions (Scope 2) under both the location-based and market-based methodologies and disclose the corresponding total GHG amounts calculated on each basis?",Banque Postale,Banque Postale,Banque Postale,dense,Linq-AI-Research/Linq-Embed-Mistral,standard,Banque_Postale_0085,Banque_Postale_0085,Banque_Postale_0085|Banque_Postale_0086|Banque_Postale_0007|Banque_Postale_0087|PKO_Bank_Polski_0097,1,1.0,1.0,0.112,0.112,0.112,0,0,0,0,0,Dense Linq-Embed-Mistral
ESRS,"Banque Postale__Banque_Postale_0086__Within Banque Postale’s banking-portfolio GHG intensity methodology, are counterparties’ Scope 3 emissions explicitly excluded for residential real estate exposures?",Banque Postale,Banque Postale,Banque Postale,dense,Linq-AI-Research/Linq-Embed-Mistral,standard,Banque_Postale_0086,Banque_Postale_0086,Banque_Postale_0086|Banque_Postale_0085|Banque_Postale_0087|Banque_Postale_0073|Banque_Postale_0072,1,1.0,1.0,0.113,0.113,0.113,0,0,0,0,0,Dense Linq-Embed-Mistral
ESRS,"Banque Postale__Banque_Postale_0088__For ESRS E1 reporting on mitigation initiatives across the value chain, does Banque Postale explicitly disclose its position on undertaking or financing carbon removal/sequestration activities within its operations and value chain?",Banque Postale,Banque Postale,Banque Postale,dense,Linq-AI-Research/Linq-Embed-Mistral,standard,Banque_Postale_0088,Banque_Postale_0088,Banque_Postale_0088|Banque_Postale_0106|Banque_Postale_0107|Banque_Postale_0236|Banque_Postale_0089,1,1.0,1.0,0.113,0.113,0.113,0,0,0,0,0,Dense Linq-Embed-Mistral
ESRS,"Banque Postale__Banque_Postale_0090__In its 2024 disclosures, does La Banque Postale indicate the proportion of cancelled carbon credits that are stated to align with Article 6 of the Paris Agreement, and if so, what share is reported?",Banque Postale,Banque Postale,Banque Postale,dense,Linq-AI-Research/Linq-Embed-Mistral,standard,Banque_Postale_0090,Banque_Postale_0090,Banque_Postale_0090|Banque_Postale_0062|Banque_Postale_0087|Banque_Postale_0130_intro|Banque_Postale_0128,1,1.0,1.0,0.113,0.113,0.113,0,0,0,0,0,Dense Linq-Embed-Mistral
ESRS,"Banque Postale__Banque_Postale_0091__Does Banque Postale disclose the degree of coverage of its internal carbon-pricing mechanism across GHG Scopes 1, 2 and operational Scope 3, including any quantified partial coverage?",Banque Postale,Banque Postale,Banque Postale,dense,Linq-AI-Research/Linq-Embed-Mistral,standard,Banque_Postale_0091,Banque_Postale_0091,Banque_Postale_0091|Banque_Postale_0085|Banque_Postale_0087|Banque_Postale_0093|Pekao_0018,1,1.0,1.0,0.111,0.111,0.111,0,0,0,0,0,Dense Linq-Embed-Mistral
ESRS,"Banque Postale__Banque_Postale_0093__For 2024, has Banque Postale disclosed a change to its greenhouse gas quantification approach, specifying the measurement tool adopted and explaining how this alteration affects the reliability and traceability of its carbon footprint data?",Banque Postale,Banque Postale,Banque Postale,dense,Linq-AI-Research/Linq-Embed-Mistral,standard,Banque_Postale_0093,Banque_Postale_0093,Banque_Postale_0093|Banque_Postale_0007|Banque_Postale_0041|Banque_Postale_0085|Banque_Postale_0075,1,1.0,1.0,0.113,0.113,0.113,0,0,0,0,0,Dense Linq-Embed-Mistral
ESRS,"Banque Postale__Banque_Postale_0095__For ESRS biodiversity disclosures, has Banque Postale concluded through its double materiality assessment that biodiversity is not material for its own operations and service activities, with the material scope limited to financed activities that place significant pressure on biodiversity?",Banque Postale,Banque Postale,Banque Postale,dense,Linq-AI-Research/Linq-Embed-Mistral,standard,Banque_Postale_0095,Banque_Postale_0045,Banque_Postale_0045|Banque_Postale_0095|Banque_Postale_0043|Banque_Postale_0046|Banque_Postale_0044,0,2.0,0.5,0.111,0.111,0.111,0,0,0,0,0,Dense Linq-Embed-Mistral
ESRS,"Banque Postale__Banque_Postale_0096__For ESRS transition plan disclosures, has La Banque Postale set a definitive deadline to put in place a unified plan that integrates both climate and nature objectives, and if so, what is that date?",Banque Postale,Banque Postale,Banque Postale,dense,Linq-AI-Research/Linq-Embed-Mistral,standard,Banque_Postale_0096,Banque_Postale_0096,Banque_Postale_0096|Banque_Postale_0063|Banque_Postale_0062|Banque_Postale_0078|Banque_Postale_0107,1,1.0,1.0,0.059,0.059,0.059,0,0,0,0,0,Dense Linq-Embed-Mistral
ESRS,"Banque Postale__Banque_Postale_0097__For ESRS-aligned policy reporting on biodiversity, does Banque Postale declare that it uses a double‑materiality lens, and how does it describe the dependency (financial) and impact components of that approach?",Banque Postale,Banque Postale,Banque Postale,dense,Linq-AI-Research/Linq-Embed-Mistral,standard,Banque_Postale_0097,Banque_Postale_0043,Banque_Postale_0043|Banque_Postale_0045|Banque_Postale_0095|Banque_Postale_0044|Banque_Postale_0102,0,,0.0,0.116,0.116,0.116,0,0,0,0,0,Dense Linq-Embed-Mistral
ESRS,Banque Postale__Banque_Postale_0098__Which La Banque Postale governance body is tasked with implementing the bank’s intervention principles for clients operating in sectors with deforestation or ecosystem-conversion exposure?,Banque Postale,Banque Postale,Banque Postale,dense,Linq-AI-Research/Linq-Embed-Mistral,standard,Banque_Postale_0098,Banque_Postale_0098,Banque_Postale_0098|Banque_Postale_0100|Banque_Postale_0010_intro|Banque_Postale_0069|Banque_Postale_0011,1,1.0,1.0,0.111,0.111,0.111,0,0,0,0,0,Dense Linq-Embed-Mistral
ESRS,"Banque Postale__Banque_Postale_0100__Within its ESRS biodiversity disclosures, does Banque Postale state that it has a formal policy on sustainable land management and agriculture?",Banque Postale,Banque Postale,Banque Postale,dense,Linq-AI-Research/Linq-Embed-Mistral,standard,Banque_Postale_0100,Banque_Postale_0100,Banque_Postale_0100|Banque_Postale_0107|Banque_Postale_0106|Banque_Postale_0045|Banque_Postale_0033,1,1.0,1.0,0.11,0.11,0.11,0,0,0,0,0,Dense Linq-Embed-Mistral
ESRS,"Banque Postale__Banque_Postale_0102__For La Banque Postale’s biodiversity impact and dependency measurement, does the bank clearly disclose which exposure categories are currently outside the assessment perimeter and provide the stated grounds for their exclusion?",Banque Postale,Banque Postale,Banque Postale,dense,Linq-AI-Research/Linq-Embed-Mistral,standard,Banque_Postale_0102,Banque_Postale_0106,Banque_Postale_0106|Banque_Postale_0102|Banque_Postale_0107|Banque_Postale_0045|Banque_Postale_0043,0,2.0,0.5,0.113,0.113,0.113,0,0,0,0,0,Dense Linq-Embed-Mistral
ESRS,"Banque Postale__Banque_Postale_0104__For Banque Postale’s sustainability disclosures, is the specific tool identified for evaluating investee companies’ reliance on ecosystem services, together with the precise proportion of the directly held equity and bond portfolio covered by that assessment?",Banque Postale,Banque Postale,Banque Postale,dense,Linq-AI-Research/Linq-Embed-Mistral,standard,Banque_Postale_0104,Banque_Postale_0102,Banque_Postale_0102|Banque_Postale_0044|Banque_Postale_0100|Banque_Postale_0032|Banque_Postale_0107,0,,0.0,0.112,0.112,0.112,0,0,0,0,0,Dense Linq-Embed-Mistral
ESRS,"Banque Postale__Banque_Postale_0108__For Banque Postale’s biodiversity reporting, does the bank disclose that quantifiable targets to reduce its biodiversity impacts are already in place, or does it state they will be defined progressively following its 2023–2024 review of impacts, dependencies, risks and opportunities?",Banque Postale,Banque Postale,Banque Postale,dense,Linq-AI-Research/Linq-Embed-Mistral,standard,Banque_Postale_0108,Banque_Postale_0096,Banque_Postale_0096|Banque_Postale_0102|Banque_Postale_0114|Banque_Postale_0108|Banque_Postale_0106,0,4.0,0.25,0.112,0.112,0.112,0,0,0,0,0,Dense Linq-Embed-Mistral
ESRS,"Banque Postale__Banque_Postale_0113__For ESRS E2 compliance on pollution-prevention planning, does La Banque Postale state that the findings of its TNFD-based Global Biodiversity Score review—covering portfolio dependencies and impacts on land and freshwater and including the pollution pressure—will trigger defined measures to be incorporated into a Nature Transition plan?",Banque Postale,Banque Postale,Banque Postale,dense,Linq-AI-Research/Linq-Embed-Mistral,standard,Banque_Postale_0113,Banque_Postale_0113,Banque_Postale_0113|Banque_Postale_0096|Banque_Postale_0102|Banque_Postale_0043|Banque_Postale_0044,1,1.0,1.0,0.113,0.113,0.113,0,0,0,0,0,Dense Linq-Embed-Mistral
ESRS,"Banque Postale__Banque_Postale_0116__In its ESRS E3 disclosures on financing activities, does La Banque Postale set a quantitative exclusion related to counterparties’ pesticide-linked turnover, and if so, what is the threshold?",Banque Postale,Banque Postale,Banque Postale,dense,Linq-AI-Research/Linq-Embed-Mistral,standard,Banque_Postale_0116,Banque_Postale_0098,Banque_Postale_0098|Banque_Postale_0033|Banque_Postale_0112|Banque_Postale_0100|Banque_Postale_0069,0,,0.0,0.112,0.112,0.112,0,0,0,0,0,Dense Linq-Embed-Mistral
ESRS,Banque Postale__Banque_Postale_0117__What deadline does Banque Postale disclose for CNP Assurances to complete the mapping of financial portfolio assets located in areas subject to high or very high water-stress risk?,Banque Postale,Banque Postale,Banque Postale,dense,Linq-AI-Research/Linq-Embed-Mistral,standard,Banque_Postale_0117,Banque_Postale_0117,Banque_Postale_0117|Banque_Postale_0119|Banque_Postale_0057|Banque_Postale_0092|Banque_Postale_0108,1,1.0,1.0,0.112,0.112,0.112,0,0,0,0,0,Dense Linq-Embed-Mistral
ESRS,"Banque Postale__Banque_Postale_0118__As presented, has Banque Postale already set quantified targets to reduce its impacts on water and marine resources across both balance sheet and off-balance sheet exposures?",Banque Postale,Banque Postale,Banque Postale,dense,Linq-AI-Research/Linq-Embed-Mistral,standard,Banque_Postale_0118,Banque_Postale_0119,Banque_Postale_0119|Banque_Postale_0117|Banque_Postale_0116|Banque_Postale_0118|Banque_Postale_0047,0,4.0,0.25,0.111,0.111,0.111,0,0,0,0,0,Dense Linq-Embed-Mistral
ESRS,"Banque Postale__Banque_Postale_0121__For its financing and investment activities, does Banque Postale’s Resources and Circular Economy policy impose any binding targets or formal commitments?",Banque Postale,Banque Postale,Banque Postale,dense,Linq-AI-Research/Linq-Embed-Mistral,standard,Banque_Postale_0121,Banque_Postale_0121,Banque_Postale_0121|Banque_Postale_0118|Banque_Postale_0122|Banque_Postale_0124|Banque_Postale_0069,1,1.0,1.0,0.11,0.11,0.11,0,0,0,0,0,Dense Linq-Embed-Mistral
